FIXING_DATE,FIXING
30/11/2017,14210
01/12/2017,14690
04/12/2017,14600
05/12/2017,13910
06/12/2017,14280
07/12/2017,14215
08/12/2017,14475
11/12/2017,14850
12/12/2017,14765
13/12/2017,14240
14/12/2017,14095
15/12/2017,14210
18/12/2017,14520
19/12/2017,14420
20/12/2017,14110
21/12/2017,14220
22/12/2017,14170
27/12/2017,14090
28/12/2017,14045
29/12/2017,14605
02/01/2018,14990
03/01/2018,16020
04/01/2018,16850
05/01/2018,16595
08/01/2018,16340
09/01/2018,15895
10/01/2018,16000
11/01/2018,15930
12/01/2018,16415
15/01/2018,16100
16/01/2018,16005
17/01/2018,15440
18/01/2018,15730
19/01/2018,15990
22/01/2018,16745
23/01/2018,16965
24/01/2018,16690
25/01/2018,16580
26/01/2018,16510
29/01/2018,16860
30/01/2018,16630
31/01/2018,16296
01/02/2018,16653
02/02/2018,17050
05/02/2018,16943
06/02/2018,17430
07/02/2018,17450
08/02/2018,17800
09/02/2018,17880
12/02/2018,17747
13/02/2018,17520
14/02/2018,17430
15/02/2018,17494
16/02/2018,17573
19/02/2018,17973
20/02/2018,18560
21/02/2018,18543
22/02/2018,19030
23/02/2018,18710
26/02/2018,18173
27/02/2018,17768
28/02/2018,17587
01/03/2018,18037
02/03/2018,17947
05/03/2018,17227
06/03/2018,16857
07/03/2018,16183
08/03/2018,16643
09/03/2018,16440
12/03/2018,15830
13/03/2018,15123
14/03/2018,15080
15/03/2018,14930
16/03/2018,15180
19/03/2018,15287
20/03/2018,15000
21/03/2018,15220
22/03/2018,15740
23/03/2018,15263
26/03/2018,15047
27/03/2018,14183
28/03/2018,13787
29/03/2018,13527
03/04/2018,12017
04/04/2018,11017
05/04/2018,11904
06/04/2018,11957
09/04/2018,12460
10/04/2018,12810
11/04/2018,12256
12/04/2018,13270
13/04/2018,13383
16/04/2018,12533
17/04/2018,13647
18/04/2018,14980
19/04/2018,15232
20/04/2018,15115
23/04/2018,15248
24/04/2018,15520
25/04/2018,15223
26/04/2018,15007
27/04/2018,14930
