FIXING_DATE,FIXING
29/03/2019,15050
01/04/2019,14992
02/04/2019,14900
03/04/2019,15033
04/04/2019,15025
05/04/2019,14967
08/04/2019,15033
09/04/2019,15033
10/04/2019,14963
11/04/2019,14863
12/04/2019,15008
15/04/2019,15283
16/04/2019,15350
17/04/2019,15875
18/04/2019,16046
23/04/2019,16600
24/04/2019,16383
25/04/2019,16542
26/04/2019,16850
29/04/2019,17450
30/04/2019,17742
01/05/2019,18021
02/05/2019,17650
03/05/2019,17683
07/05/2019,17175
08/05/2019,17342
09/05/2019,17238
10/05/2019,17317
13/05/2019,17158
14/05/2019,16967
15/05/2019,16917
16/05/2019,17092
17/05/2019,17150
20/05/2019,17017
21/05/2019,16979
22/05/2019,16983
23/05/2019,17021
24/05/2019,17058
28/05/2019,17017
29/05/2019,16808
30/05/2019,16542
31/05/2019,16508
03/06/2019,16817
04/06/2019,17017
05/06/2019,17092
06/06/2019,17071
07/06/2019,17058
10/06/2019,16900
11/06/2019,17004
12/06/2019,17017
13/06/2019,17233
14/06/2019,17350
17/06/2019,17458
18/06/2019,17533
19/06/2019,17583
20/06/2019,17550
21/06/2019,17554
24/06/2019,17504
25/06/2019,17500
26/06/2019,17425
27/06/2019,17400
28/06/2019,17633
01/07/2019,18113
02/07/2019,18429
03/07/2019,18629
04/07/2019,18696
05/07/2019,18475
08/07/2019,18513
09/07/2019,18904
10/07/2019,18808
11/07/2019,18875
12/07/2019,18910
15/07/2019,19021
16/07/2019,18833
17/07/2019,18733
18/07/2019,18758
19/07/2019,18725
22/07/2019,18858
23/07/2019,18617
24/07/2019,18433
25/07/2019,18588
26/07/2019,18471
29/07/2019,18292
30/07/2019,18254
31/07/2019,18313
01/08/2019,18342
02/08/2019,18070
05/08/2019,17421
06/08/2019,17338
07/08/2019,16983
08/08/2019,17200
09/08/2019,17225
12/08/2019,17233
13/08/2019,17163
14/08/2019,17117
15/08/2019,17108
16/08/2019,17058
19/08/2019,16946
20/08/2019,16892
21/08/2019,17092
22/08/2019,17325
23/08/2019,17342
27/08/2019,17808
28/08/2019,17867
29/08/2019,17833
30/08/2019,18292
02/09/2019,18821
03/09/2019,18817
04/09/2019,18508
05/09/2019,18329
06/09/2019,18354
09/09/2019,18154
10/09/2019,18275
11/09/2019,18317
12/09/2019,18321
13/09/2019,18267
16/09/2019,18613
17/09/2019,18400
18/09/2019,18283
19/09/2019,18208
20/09/2019,18292
23/09/2019,18525
24/09/2019,18567
25/09/2019,18308
26/09/2019,18021
27/09/2019,18033
30/09/2019,18225
01/10/2019,18196
02/10/2019,18257
03/10/2019,17836
04/10/2019,18071
07/10/2019,18214
08/10/2019,18296
09/10/2019,18314
10/10/2019,18114
11/10/2019,18104
14/10/2019,17957
15/10/2019,18036
16/10/2019,17871
17/10/2019,17832
18/10/2019,17950
21/10/2019,17829
22/10/2019,17575
23/10/2019,17579
24/10/2019,17836
25/10/2019,17864
28/10/2019,17943
29/10/2019,17907
30/10/2019,17264
31/10/2019,16704
01/11/2019,16821
04/11/2019,16718
05/11/2019,16579
06/11/2019,16582
07/11/2019,16457
08/11/2019,16607
11/11/2019,16696
12/11/2019,16889
13/11/2019,16800
14/11/2019,16819
15/11/2019,16772
18/11/2019,16638
19/11/2019,16519
20/11/2019,16666
21/11/2019,16709
22/11/2019,16853
25/11/2019,17141
26/11/2019,17231
27/11/2019,17063
28/11/2019,16828
29/11/2019,17119
02/12/2019,17134
03/12/2019,16775
04/12/2019,16688
05/12/2019,16638
06/12/2019,16681
09/12/2019,16538
10/12/2019,16569
11/12/2019,16513
12/12/2019,16547
13/12/2019,16634
16/12/2019,16638
17/12/2019,16556
18/12/2019,16419
19/12/2019,16366
20/12/2019,16341
23/12/2019,16394
24/12/2019,16419
27/12/2019,16406
30/12/2019,16413
31/12/2019,16769
02/01/2020,16394
03/01/2020,16069
06/01/2020,15853
07/01/2020,16056
08/01/2020,16731
09/01/2020,16734
10/01/2020,16963
13/01/2020,16550
14/01/2020,16981
15/01/2020,16731
16/01/2020,16516
17/01/2020,16494
20/01/2020,16478
21/01/2020,16400
22/01/2020,16563
23/01/2020,16975
24/01/2020,17341
27/01/2020,16756
28/01/2020,16888
29/01/2020,16875
30/01/2020,16556
31/01/2020,17044
03/02/2020,16944
04/02/2020,17066
05/02/2020,17309
06/02/2020,17359
07/02/2020,17200
10/02/2020,17119
11/02/2020,17694
12/02/2020,17969
13/02/2020,17819
14/02/2020,17934
17/02/2020,17988
18/02/2020,18172
19/02/2020,18209
20/02/2020,17753
21/02/2020,17678
24/02/2020,17106
25/02/2020,16847
26/02/2020,16769
27/02/2020,16875
28/02/2020,16794
02/03/2020,16694
03/03/2020,17053
04/03/2020,17263
05/03/2020,17369
06/03/2020,17088
09/03/2020,16275
10/03/2020,16653
11/03/2020,16375
12/03/2020,15516
13/03/2020,15438
16/03/2020,14031
17/03/2020,14094
18/03/2020,13288
19/03/2020,13672
20/03/2020,13856
23/03/2020,13538
24/03/2020,12888
25/03/2020,12269
26/03/2020,12250
27/03/2020,12306
30/03/2020,13041
31/03/2020,13963
01/04/2020,13013
02/04/2020,13450
03/04/2020,13234
06/04/2020,13172
07/04/2020,13400
08/04/2020,14044
09/04/2020,14481
14/04/2020,14300
15/04/2020,14494
16/04/2020,14531
17/04/2020,14416
20/04/2020,13984
21/04/2020,13206
22/04/2020,13116
23/04/2020,13419
24/04/2020,13463
27/04/2020,13191
28/04/2020,12931
29/04/2020,13125
30/04/2020,12944
01/05/2020,12941
04/05/2020,12628
05/05/2020,12319
06/05/2020,12031
07/05/2020,12125
11/05/2020,11938
12/05/2020,11803
13/05/2020,11863
14/05/2020,11972
15/05/2020,12266
18/05/2020,13300
19/05/2020,13181
20/05/2020,13809
21/05/2020,13819
22/05/2020,13856
26/05/2020,13850
27/05/2020,13488
28/05/2020,13497
29/05/2020,13497
01/06/2020,13900
02/06/2020,14478
03/06/2020,14584
04/06/2020,14869
05/06/2020,15234
08/06/2020,15091
09/06/2020,15131
10/06/2020,15856
11/06/2020,15700
12/06/2020,15881
15/06/2020,15963
16/06/2020,17044
17/06/2020,17072
18/06/2020,16394
19/06/2020,16016
22/06/2020,16694
23/06/2020,17413
24/06/2020,16578
25/06/2020,16300
26/06/2020,16338
29/06/2020,16741
30/06/2020,16347
01/07/2020,16100
02/07/2020,17122
03/07/2020,18625
06/07/2020,18944
07/07/2020,17591
08/07/2020,17378
09/07/2020,17378
10/07/2020,17425
13/07/2020,16866
14/07/2020,16616
15/07/2020,16909
16/07/2020,17228
17/07/2020,17622
20/07/2020,16678
21/07/2020,16388
22/07/2020,16834
23/07/2020,17088
24/07/2020,17044
27/07/2020,17363
28/07/2020,18409
29/07/2020,19091
30/07/2020,18931
31/07/2020,18892
03/08/2020,19729
04/08/2020,19559
05/08/2020,19340
06/08/2020,19645
07/08/2020,19146
10/08/2020,19343
11/08/2020,19796
12/08/2020,19871
13/08/2020,19890
14/08/2020,19626
17/08/2020,19906
18/08/2020,19771
19/08/2020,19434
20/08/2020,18759
21/08/2020,18763
24/08/2020,19843
25/08/2020,19939
26/08/2020,19996
27/08/2020,19858
28/08/2020,19884
01/09/2020,19234
02/09/2020,18891
03/09/2020,17820
04/09/2020,18374
07/09/2020,18224
08/09/2020,17675
09/09/2020,16912
10/09/2020,17509
11/09/2020,18021
14/09/2020,18519
15/09/2020,17865
16/09/2020,17760
17/09/2020,18155
18/09/2020,18350
21/09/2020,18734
22/09/2020,19369
23/09/2020,20812
24/09/2020,21458
25/09/2020,21027
28/09/2020,20868
29/09/2020,21733
30/09/2020,21414
01/10/2020,22168
02/10/2020,23181
05/10/2020,23354
06/10/2020,23001
07/10/2020,21743
08/10/2020,21494
09/10/2020,20690
12/10/2020,20699
13/10/2020,21105
14/10/2020,19832
15/10/2020,19078
16/10/2020,18563
19/10/2020,18309
20/10/2020,18880
21/10/2020,19959
22/10/2020,20350
23/10/2020,19579
26/10/2020,19219
27/10/2020,19201
28/10/2020,18506
29/10/2020,17631
