FIXING_DATE,FIXING
22/02/2021,10691
23/02/2021,10703
24/02/2021,10778
25/02/2021,11288
26/02/2021,11228
01/03/2021,11253
02/03/2021,11606
03/03/2021,11616
04/03/2021,11594
05/03/2021,11753
08/03/2021,11856
09/03/2021,11841
10/03/2021,11672
11/03/2021,11891
12/03/2021,12000
15/03/2021,12438
16/03/2021,12372
17/03/2021,12753
18/03/2021,13097
19/03/2021,13063
22/03/2021,12981
23/03/2021,12438
24/03/2021,12409
25/03/2021,12547
26/03/2021,12456
29/03/2021,12150
30/03/2021,12069
31/03/2021,12178
01/04/2021,12550
06/04/2021,12872
07/04/2021,12963
08/04/2021,12893
09/04/2021,13186
12/04/2021,13446
13/04/2021,13321
14/04/2021,13571
15/04/2021,13886
16/04/2021,14061
19/04/2021,13793
20/04/2021,13921
21/04/2021,14275
22/04/2021,14036
23/04/2021,14186
26/04/2021,14357
27/04/2021,14721
28/04/2021,14800
29/04/2021,15171
30/04/2021,15764
04/05/2021,16454
05/05/2021,16654
06/05/2021,15386
07/05/2021,16264
10/05/2021,17007
11/05/2021,16579
12/05/2021,16261
13/05/2021,16050
14/05/2021,15829
17/05/2021,15443
18/05/2021,16243
19/05/2021,16446
20/05/2021,16814
21/05/2021,17236
24/05/2021,16518
25/05/2021,16071
26/05/2021,15968
27/05/2021,15918
28/05/2021,15918
01/06/2021,16818
02/06/2021,16229
03/06/2021,16329
04/06/2021,16836
07/06/2021,16575
08/06/2021,17086
09/06/2021,18857
10/06/2021,18829
11/06/2021,19371
14/06/2021,18929
15/06/2021,19375
16/06/2021,19882
17/06/2021,18771
18/06/2021,18093
21/06/2021,17543
22/06/2021,18075
23/06/2021,18811
24/06/2021,19279
25/06/2021,19575
28/06/2021,19336
29/06/2021,19193
30/06/2021,18700
01/07/2021,17911
02/07/2021,17864
05/07/2021,16929
06/07/2021,17643
07/07/2021,18164
08/07/2021,18121
09/07/2021,18186
12/07/2021,17268
13/07/2021,16679
14/07/2021,16079
15/07/2021,16921
16/07/2021,16668
19/07/2021,16907
20/07/2021,16800
21/07/2021,17314
22/07/2021,17800
23/07/2021,18300
26/07/2021,17893
27/07/2021,16921
28/07/2021,17307
29/07/2021,18146
30/07/2021,17814
02/08/2021,17964
03/08/2021,17943
04/08/2021,18207
05/08/2021,17807
06/08/2021,17611
09/08/2021,17761
10/08/2021,18057
11/08/2021,18679
12/08/2021,19121
13/08/2021,19093
16/08/2021,19286
17/08/2021,19389
18/08/2021,19636
19/08/2021,19214
20/08/2021,19511
23/08/2021,19714
24/08/2021,19736
25/08/2021,19500
26/08/2021,20043
27/08/2021,19700
31/08/2021,18764
01/09/2021,18450
02/09/2021,18886
03/09/2021,18500
06/09/2021,18186
07/09/2021,18471
08/09/2021,18932
09/09/2021,19932
10/09/2021,20479
13/09/2021,21207
14/09/2021,20529
15/09/2021,20846
16/09/2021,21711
17/09/2021,22111
20/09/2021,20293
21/09/2021,21189
22/09/2021,21125
23/09/2021,22104
24/09/2021,22286
27/09/2021,24036
28/09/2021,25271
29/09/2021,24450
30/09/2021,23811
01/10/2021,24446
04/10/2021,24879
05/10/2021,27836
06/10/2021,28586
07/10/2021,26429
08/10/2021,27107
11/10/2021,29500
12/10/2021,27107
13/10/2021,27411
14/10/2021,27661
15/10/2021,26211
18/10/2021,27057
19/10/2021,27964
20/10/2021,27211
21/10/2021,24536
22/10/2021,22264
25/10/2021,21161
26/10/2021,19393
27/10/2021,19650
28/10/2021,20493
29/10/2021,20816
01/11/2021,18750
02/11/2021,15702
03/11/2021,14678
04/11/2021,15981
05/11/2021,16357
08/11/2021,17674
09/11/2021,17017
10/11/2021,15590
11/11/2021,15143
12/11/2021,15222
15/11/2021,14560
16/11/2021,13680
17/11/2021,14162
18/11/2021,15690
19/11/2021,18480
22/11/2021,18161
23/11/2021,16417
24/11/2021,16816
25/11/2021,16874
26/11/2021,17314
29/11/2021,18692
30/11/2021,18452
01/12/2021,19055
02/12/2021,19436
03/12/2021,20215
06/12/2021,21087
07/12/2021,21696
08/12/2021,19926
09/12/2021,18488
10/12/2021,19271
13/12/2021,19243
14/12/2021,17250
15/12/2021,16845
16/12/2021,16834
17/12/2021,16579
20/12/2021,17857
21/12/2021,16938
22/12/2021,17472
23/12/2021,17889
24/12/2021,18041
29/12/2021,18850
30/12/2021,20369
31/12/2021,20839
04/01/2022,18362
05/01/2022,17800
06/01/2022,18182
07/01/2022,18538
10/01/2022,16450
11/01/2022,16669
12/01/2022,15676
13/01/2022,15013
14/01/2022,15343
17/01/2022,15561
18/01/2022,14066
19/01/2022,13590
20/01/2022,14014
21/01/2022,13008
24/01/2022,13502
25/01/2022,12669
26/01/2022,12812
27/01/2022,13570
28/01/2022,14829
31/01/2022,14820
01/02/2022,14561
02/02/2022,14910
03/02/2022,14688
04/02/2022,13962
07/02/2022,13526
08/02/2022,14326
09/02/2022,16038
10/02/2022,16616
11/02/2022,15906
14/02/2022,15022
15/02/2022,14393
16/02/2022,13906
17/02/2022,15041
18/02/2022,15067
21/02/2022,15499
22/02/2022,15380
23/02/2022,15873
24/02/2022,14567
25/02/2022,14341
28/02/2022,13965
01/03/2022,15088
02/03/2022,14996
03/03/2022,14554
04/03/2022,14873
07/03/2022,15219
08/03/2022,15315
09/03/2022,15800
10/03/2022,16041
11/03/2022,15944
14/03/2022,15641
15/03/2022,15453
16/03/2022,15452
17/03/2022,15516
18/03/2022,15530
21/03/2022,15450
22/03/2022,14908
23/03/2022,14880
24/03/2022,14785
25/03/2022,14762
28/03/2022,14653
29/03/2022,14636
30/03/2022,14612
