FIXING_DATE,FIXING
30/06/2015,10367
01/07/2015,10580
02/07/2015,10520
03/07/2015,10720
06/07/2015,10580
07/07/2015,10263
08/07/2015,10080
09/07/2015,10260
10/07/2015,10410
13/07/2015,10420
14/07/2015,10500
15/07/2015,10500
16/07/2015,10500
17/07/2015,10475
20/07/2015,10530
21/07/2015,10410
22/07/2015,10220
23/07/2015,10200
24/07/2015,10250
27/07/2015,10450
28/07/2015,10460
29/07/2015,10460
30/07/2015,10440
31/07/2015,10420
03/08/2015,10580
04/08/2015,10490
05/08/2015,10260
06/08/2015,10220
07/08/2015,10190
10/08/2015,10170
11/08/2015,10040
12/08/2015,9790
13/08/2015,9860
14/08/2015,10100
17/08/2015,10060
18/08/2015,9900
19/08/2015,9870
20/08/2015,9790
21/08/2015,9780
24/08/2015,9320
25/08/2015,9230
26/08/2015,9200
27/08/2015,9390
28/08/2015,9450
01/09/2015,9530
02/09/2015,9160
03/09/2015,9040
04/09/2015,9030
07/09/2015,9130
08/09/2015,9130
09/09/2015,8890
10/09/2015,8840
11/09/2015,8840
14/09/2015,8930
15/09/2015,8880
16/09/2015,9170
17/09/2015,9170
18/09/2015,9170
21/09/2015,9070
22/09/2015,8946
23/09/2015,8996
24/09/2015,9026
25/09/2015,9016
28/09/2015,8886
29/09/2015,8633
30/09/2015,8463
01/10/2015,8563
02/10/2015,8573
05/10/2015,8573
06/10/2015,8526
07/10/2015,8536
08/10/2015,8526
09/10/2015,8436
12/10/2015,8398
13/10/2015,8231
14/10/2015,8231
15/10/2015,8221
16/10/2015,8288
19/10/2015,8281
20/10/2015,8388
21/10/2015,8311
22/10/2015,8261
23/10/2015,8221
26/10/2015,8131
27/10/2015,8131
28/10/2015,8101
29/10/2015,8071
30/10/2015,7936
02/11/2015,7711
03/11/2015,7611
04/11/2015,7581
05/11/2015,7731
06/11/2015,7581
09/11/2015,7521
10/11/2015,7511
11/11/2015,7431
12/11/2015,7331
13/11/2015,7351
16/11/2015,7371
17/11/2015,7411
18/11/2015,7391
19/11/2015,7271
20/11/2015,7291
23/11/2015,7581
24/11/2015,7514
25/11/2015,7534
26/11/2015,7611
27/11/2015,7641
30/11/2015,7648
01/12/2015,7601
02/12/2015,7434
03/12/2015,7424
04/12/2015,7414
07/12/2015,7291
08/12/2015,7388
09/12/2015,7278
10/12/2015,7191
11/12/2015,7171
14/12/2015,7061
15/12/2015,7064
16/12/2015,7034
17/12/2015,7064
18/12/2015,7041
21/12/2015,6991
22/12/2015,6941
23/12/2015,6944
24/12/2015,6964
29/12/2015,6944
30/12/2015,6944
31/12/2015,6961
04/01/2016,6864
05/01/2016,6861
06/01/2016,6854
07/01/2016,6564
08/01/2016,6434
11/01/2016,6341
12/01/2016,6204
13/01/2016,6134
14/01/2016,6024
15/01/2016,5924
18/01/2016,6004
19/01/2016,6021
20/01/2016,5944
21/01/2016,5901
22/01/2016,5974
25/01/2016,6049
26/01/2016,5891
27/01/2016,5771
28/01/2016,5721
29/01/2016,5704
01/02/2016,5765
02/02/2016,5641
03/02/2016,5608
04/02/2016,5634
05/02/2016,5674
08/02/2016,5654
09/02/2016,5564
10/02/2016,5454
11/02/2016,5351
12/02/2016,5331
15/02/2016,5327
16/02/2016,5314
17/02/2016,5231
18/02/2016,5234
19/02/2016,5204
22/02/2016,5164
23/02/2016,5134
24/02/2016,5119
25/02/2016,5129
26/02/2016,5139
29/02/2016,5099
01/03/2016,5129
02/03/2016,5136
03/03/2016,5156
04/03/2016,5143
07/03/2016,5353
08/03/2016,5393
09/03/2016,5314
10/03/2016,5311
11/03/2016,5221
14/03/2016,5091
15/03/2016,5061
16/03/2016,5034
17/03/2016,5081
18/03/2016,5081
21/03/2016,5041
22/03/2016,4901
23/03/2016,4868
24/03/2016,4878
29/03/2016,4891
30/03/2016,4981
31/03/2016,5068
01/04/2016,5041
04/04/2016,5181
05/04/2016,5121
06/04/2016,5181
07/04/2016,5161
08/04/2016,5276
11/04/2016,5184
12/04/2016,4794
13/04/2016,4924
14/04/2016,5361
15/04/2016,5864
18/04/2016,5554
19/04/2016,5394
20/04/2016,5251
21/04/2016,5594
22/04/2016,5774
25/04/2016,5895
26/04/2016,5684
27/04/2016,5084
28/04/2016,4974
29/04/2016,5074
03/05/2016,4754
04/05/2016,4911
05/05/2016,4854
06/05/2016,4774
