FIXING_DATE,FIXING
12/05/2023,19676
15/05/2023,18781
16/05/2023,18838
17/05/2023,18776
18/05/2023,19274
19/05/2023,19145
22/05/2023,19151
23/05/2023,18590
24/05/2023,17226
25/05/2023,16987
26/05/2023,17746
30/05/2023,16443
31/05/2023,15819
01/06/2023,16293
02/06/2023,17340
05/06/2023,18397
06/06/2023,18364
07/06/2023,17395
08/06/2023,18192
09/06/2023,17931
12/06/2023,17833
13/06/2023,17818
14/06/2023,17818
15/06/2023,17645
16/06/2023,17191
19/06/2023,16638
20/06/2023,17752
21/06/2023,17577
22/06/2023,17962
23/06/2023,17737
26/06/2023,17068
27/06/2023,16208
28/06/2023,16223
29/06/2023,16509
30/06/2023,16401
03/07/2023,14963
04/07/2023,13951
05/07/2023,14465
06/07/2023,14864
07/07/2023,14202
10/07/2023,14295
11/07/2023,14639
12/07/2023,15510
13/07/2023,14934
14/07/2023,14648
17/07/2023,13832
18/07/2023,13279
19/07/2023,13266
20/07/2023,13800
21/07/2023,13669
24/07/2023,13333
25/07/2023,14139
26/07/2023,14369
27/07/2023,14269
28/07/2023,14172
31/07/2023,14941
01/08/2023,14721
02/08/2023,14132
03/08/2023,14313
04/08/2023,14313
07/08/2023,14976
08/08/2023,14457
09/08/2023,14464
10/08/2023,14293
11/08/2023,14238
14/08/2023,14390
15/08/2023,14995
16/08/2023,15001
17/08/2023,14540
18/08/2023,14147
21/08/2023,13684
22/08/2023,13435
23/08/2023,13315
24/08/2023,13391
25/08/2023,13098
29/08/2023,13052
30/08/2023,12623
31/08/2023,12536
01/09/2023,12406
04/09/2023,12725
05/09/2023,12225
06/09/2023,12549
07/09/2023,12800
08/09/2023,12930
11/09/2023,12693
12/09/2023,12738
13/09/2023,12835
14/09/2023,12947
15/09/2023,13004
18/09/2023,13246
19/09/2023,13401
20/09/2023,13344
21/09/2023,13223
22/09/2023,13288
25/09/2023,13335
26/09/2023,13390
27/09/2023,13385
28/09/2023,13399
