FIXING_DATE,FIXING
24/12/2015,9038
29/12/2015,9038
30/12/2015,9038
31/12/2015,9118
04/01/2016,9301
05/01/2016,9311
06/01/2016,9361
07/01/2016,9001
08/01/2016,9004
11/01/2016,8994
12/01/2016,8834
13/01/2016,8824
14/01/2016,8661
15/01/2016,8561
18/01/2016,8591
19/01/2016,8611
20/01/2016,8564
21/01/2016,8504
22/01/2016,8634
25/01/2016,8594
26/01/2016,8501
27/01/2016,8371
28/01/2016,8341
29/01/2016,8321
01/02/2016,8434
02/02/2016,8474
03/02/2016,8471
04/02/2016,8544
05/02/2016,8584
08/02/2016,8584
09/02/2016,8584
10/02/2016,8554
11/02/2016,8531
12/02/2016,8531
15/02/2016,8541
16/02/2016,8544
17/02/2016,8521
18/02/2016,8514
19/02/2016,8524
22/02/2016,8514
23/02/2016,8514
24/02/2016,8514
25/02/2016,8524
26/02/2016,8514
29/02/2016,8514
01/03/2016,8574
02/03/2016,8591
03/03/2016,8611
04/03/2016,8628
07/03/2016,8913
08/03/2016,8983
09/03/2016,8904
10/03/2016,8874
11/03/2016,8781
14/03/2016,8691
15/03/2016,8661
16/03/2016,8604
17/03/2016,8681
18/03/2016,8684
21/03/2016,8641
22/03/2016,8611
23/03/2016,8598
24/03/2016,8598
29/03/2016,8631
30/03/2016,8741
31/03/2016,8958
01/04/2016,8961
04/04/2016,9121
05/04/2016,9061
06/04/2016,9081
07/04/2016,9081
08/04/2016,9196
11/04/2016,9194
12/04/2016,9174
13/04/2016,9214
14/04/2016,9601
15/04/2016,10234
18/04/2016,10054
19/04/2016,9884
20/04/2016,9701
21/04/2016,10184
22/04/2016,10464
25/04/2016,10665
26/04/2016,10464
27/04/2016,9974
28/04/2016,9744
29/04/2016,9834
03/05/2016,9424
04/05/2016,9554
05/05/2016,9554
06/05/2016,9514
09/05/2016,9304
10/05/2016,9304
11/05/2016,9504
12/05/2016,9814
13/05/2016,9964
16/05/2016,9924
17/05/2016,9914
18/05/2016,9664
19/05/2016,9504
20/05/2016,9574
23/05/2016,9574
24/05/2016,9434
25/05/2016,9334
26/05/2016,9474
27/05/2016,9464
31/05/2016,9614
01/06/2016,9524
02/06/2016,9584
03/06/2016,9554
06/06/2016,9734
07/06/2016,9684
08/06/2016,9884
09/06/2016,9974
10/06/2016,10014
13/06/2016,9884
14/06/2016,9744
15/06/2016,9714
16/06/2016,9681
17/06/2016,9654
20/06/2016,9744
21/06/2016,9804
22/06/2016,9924
23/06/2016,9854
24/06/2016,9834
27/06/2016,9884
28/06/2016,9884
29/06/2016,10004
30/06/2016,10144
01/07/2016,10054
04/07/2016,9994
05/07/2016,9714
06/07/2016,9784
07/07/2016,9734
08/07/2016,9754
11/07/2016,9614
12/07/2016,9734
13/07/2016,9794
14/07/2016,9734
15/07/2016,9754
18/07/2016,9734
19/07/2016,9734
20/07/2016,9656
21/07/2016,9654
22/07/2016,9694
25/07/2016,9714
26/07/2016,9752
27/07/2016,9714
28/07/2016,9714
29/07/2016,9774
01/08/2016,9804
02/08/2016,9804
03/08/2016,9804
04/08/2016,9744
05/08/2016,9774
08/08/2016,9694
09/08/2016,9544
10/08/2016,9564
11/08/2016,9524
12/08/2016,9644
15/08/2016,9644
16/08/2016,9484
17/08/2016,9414
18/08/2016,9384
19/08/2016,9404
22/08/2016,9394
23/08/2016,9424
24/08/2016,9484
25/08/2016,9554
26/08/2016,9514
30/08/2016,9354
31/08/2016,9324
01/09/2016,9409
02/09/2016,9594
05/09/2016,9534
06/09/2016,9574
07/09/2016,9539
08/09/2016,9579
09/09/2016,9574
12/09/2016,9594
13/09/2016,9499
14/09/2016,9459
15/09/2016,9619
16/09/2016,9689
19/09/2016,9849
20/09/2016,9774
21/09/2016,9984
22/09/2016,9909
23/09/2016,9869
26/09/2016,9899
27/09/2016,9874
28/09/2016,9724
29/09/2016,9644
30/09/2016,9654
03/10/2016,9639
04/10/2016,9709
05/10/2016,9889
06/10/2016,10029
07/10/2016,9979
10/10/2016,10044
11/10/2016,9999
12/10/2016,9939
13/10/2016,9949
14/10/2016,9984
17/10/2016,10014
18/10/2016,9934
19/10/2016,9764
20/10/2016,9499
21/10/2016,9494
24/10/2016,9389
25/10/2016,9349
26/10/2016,9424
27/10/2016,9494
28/10/2016,9934
31/10/2016,9984
01/11/2016,9824
02/11/2016,9889
03/11/2016,10114
04/11/2016,10154
07/11/2016,10424
08/11/2016,10554
09/11/2016,10659
10/11/2016,10989
11/11/2016,11124
14/11/2016,10694
15/11/2016,10364
16/11/2016,10594
17/11/2016,10334
18/11/2016,10054
21/11/2016,9914
22/11/2016,9844
23/11/2016,9734
24/11/2016,9714
25/11/2016,9684
28/11/2016,9834
29/11/2016,9704
30/11/2016,9584
01/12/2016,9514
02/12/2016,9599
05/12/2016,9674
06/12/2016,9504
07/12/2016,9536
08/12/2016,9281
09/12/2016,9261
12/12/2016,9601
13/12/2016,9541
14/12/2016,9661
15/12/2016,9848
16/12/2016,9901
19/12/2016,9828
20/12/2016,9848
21/12/2016,9979
22/12/2016,10019
23/12/2016,10048
28/12/2016,10028
29/12/2016,10076
30/12/2016,10096
03/01/2017,10313
04/01/2017,10230
05/01/2017,10000
06/01/2017,9740
09/01/2017,9740
10/01/2017,9485
11/01/2017,9785
12/01/2017,10170
13/01/2017,10170
16/01/2017,10200
17/01/2017,10290
18/01/2017,10700
19/01/2017,10240
20/01/2017,10545
23/01/2017,10440
24/01/2017,10405
25/01/2017,10385
26/01/2017,10650
27/01/2017,10800
30/01/2017,10850
31/01/2017,10880
01/02/2017,11210
02/02/2017,11000
03/02/2017,10885
06/02/2017,10785
07/02/2017,10420
08/02/2017,10465
09/02/2017,10485
10/02/2017,10535
13/02/2017,10535
14/02/2017,10605
