FIXING_DATE,FIXING
23/12/2016,10213
28/12/2016,10223
29/12/2016,10503
30/12/2016,10571
03/01/2017,10703
04/01/2017,10660
05/01/2017,10600
06/01/2017,10570
09/01/2017,10590
10/01/2017,10540
11/01/2017,10645
12/01/2017,10830
13/01/2017,10830
16/01/2017,10820
17/01/2017,10880
18/01/2017,11120
19/01/2017,11060
20/01/2017,11235
23/01/2017,11260
24/01/2017,11275
25/01/2017,11295
26/01/2017,11400
27/01/2017,11485
30/01/2017,11650
31/01/2017,11820
01/02/2017,11935
02/02/2017,11970
03/02/2017,11930
06/02/2017,11970
07/02/2017,11830
08/02/2017,11920
09/02/2017,11960
10/02/2017,12070
13/02/2017,12080
14/02/2017,12125
15/02/2017,12285
16/02/2017,12505
17/02/2017,12580
20/02/2017,12730
21/02/2017,12860
22/02/2017,13130
23/02/2017,13070
24/02/2017,12940
27/02/2017,12790
28/02/2017,12820
01/03/2017,13165
02/03/2017,13265
03/03/2017,13715
06/03/2017,13860
07/03/2017,13665
08/03/2017,13285
09/03/2017,13500
10/03/2017,13695
13/03/2017,13740
14/03/2017,13980
15/03/2017,14030
16/03/2017,14170
17/03/2017,14110
20/03/2017,14105
21/03/2017,14095
22/03/2017,13980
23/03/2017,14190
24/03/2017,14320
27/03/2017,14530
28/03/2017,14410
29/03/2017,14400
30/03/2017,14360
31/03/2017,14440
03/04/2017,14500
04/04/2017,14490
05/04/2017,14950
06/04/2017,15630
07/04/2017,15550
10/04/2017,15640
11/04/2017,15960
12/04/2017,15690
13/04/2017,15700
18/04/2017,14790
19/04/2017,14930
20/04/2017,14890
21/04/2017,15180
24/04/2017,15460
25/04/2017,15930
26/04/2017,16370
27/04/2017,16260
28/04/2017,16080
02/05/2017,15830
03/05/2017,15840
04/05/2017,15710
05/05/2017,15900
08/05/2017,15890
09/05/2017,15670
10/05/2017,15670
11/05/2017,15700
12/05/2017,15440
15/05/2017,15030
16/05/2017,15040
17/05/2017,15310
18/05/2017,15486
19/05/2017,15546
22/05/2017,15640
23/05/2017,15505
24/05/2017,15400
25/05/2017,15410
26/05/2017,15460
30/05/2017,15280
31/05/2017,14540
01/06/2017,13400
02/06/2017,13540
05/06/2017,13480
06/06/2017,13575
07/06/2017,13570
08/06/2017,13930
09/06/2017,14030
12/06/2017,13880
13/06/2017,13690
14/06/2017,13610
15/06/2017,13580
16/06/2017,13510
19/06/2017,13570
20/06/2017,13650
21/06/2017,13890
22/06/2017,13980
23/06/2017,14065
26/06/2017,14020
27/06/2017,14090
28/06/2017,14065
29/06/2017,13950
30/06/2017,13930
03/07/2017,13880
04/07/2017,13760
05/07/2017,13675
06/07/2017,13530
07/07/2017,13600
10/07/2017,13535
11/07/2017,13870
12/07/2017,14200
13/07/2017,14180
14/07/2017,14225
17/07/2017,14385
18/07/2017,14365
19/07/2017,14365
20/07/2017,14435
21/07/2017,14405
24/07/2017,14355
25/07/2017,14345
26/07/2017,14070
27/07/2017,14160
28/07/2017,14300
31/07/2017,14445
01/08/2017,14550
02/08/2017,14485
03/08/2017,14465
04/08/2017,14475
07/08/2017,14355
08/08/2017,14340
09/08/2017,14650
10/08/2017,14830
11/08/2017,14880
14/08/2017,14755
15/08/2017,15005
16/08/2017,15255
17/08/2017,15135
18/08/2017,15040
21/08/2017,14910
22/08/2017,14790
23/08/2017,14770
24/08/2017,14990
25/08/2017,15260
29/08/2017,15050
30/08/2017,15125
31/08/2017,15330
