FIXING_DATE,FIXING
31/03/2015,15100
01/04/2015,14995
02/04/2015,14865
07/04/2015,14235
08/04/2015,14295
09/04/2015,14398
10/04/2015,14195
13/04/2015,13585
14/04/2015,13588
15/04/2015,13648
16/04/2015,13800
17/04/2015,13800
20/04/2015,13790
21/04/2015,13538
22/04/2015,13495
23/04/2015,13305
24/04/2015,13204
27/04/2015,12914
28/04/2015,13145
29/04/2015,13023
30/04/2015,13093
01/05/2015,13143
05/05/2015,13365
06/05/2015,13720
07/05/2015,13970
08/05/2015,14435
11/05/2015,14595
12/05/2015,15035
13/05/2015,14965
14/05/2015,14675
15/05/2015,14545
18/05/2015,14513
19/05/2015,14280
20/05/2015,14390
21/05/2015,14383
22/05/2015,14463
26/05/2015,14695
27/05/2015,14805
28/05/2015,14795
29/05/2015,15110
01/06/2015,15190
02/06/2015,15580
03/06/2015,15760
04/06/2015,15850
05/06/2015,15900
08/06/2015,15950
09/06/2015,15780
10/06/2015,16120
11/06/2015,16420
12/06/2015,16660
15/06/2015,16850
16/06/2015,16990
17/06/2015,17270
18/06/2015,16860
19/06/2015,16925
22/06/2015,17020
23/06/2015,17460
24/06/2015,17340
25/06/2015,17100
26/06/2015,17030
29/06/2015,17050
30/06/2015,17170
01/07/2015,17250
02/07/2015,17370
03/07/2015,17545
06/07/2015,17300
07/07/2015,17050
08/07/2015,16650
09/07/2015,17000
10/07/2015,17320
13/07/2015,17370
14/07/2015,17560
15/07/2015,17510
16/07/2015,17470
17/07/2015,17563
20/07/2015,17670
21/07/2015,17400
22/07/2015,17110
23/07/2015,17070
24/07/2015,17080
27/07/2015,17380
28/07/2015,17360
29/07/2015,17360
30/07/2015,17280
31/07/2015,17330
03/08/2015,17680
04/08/2015,17510
05/08/2015,17170
06/08/2015,17160
07/08/2015,17210
10/08/2015,17220
11/08/2015,16890
12/08/2015,16640
13/08/2015,16630
14/08/2015,17020
17/08/2015,17010
18/08/2015,16810
19/08/2015,16750
20/08/2015,16470
21/08/2015,16370
24/08/2015,15595
25/08/2015,15550
26/08/2015,15470
27/08/2015,15720
28/08/2015,15900
01/09/2015,16305
02/09/2015,15770
03/09/2015,15650
04/09/2015,15820
07/09/2015,15990
08/09/2015,16050
09/09/2015,15810
10/09/2015,15830
11/09/2015,15880
14/09/2015,15980
15/09/2015,15810
16/09/2015,16380
17/09/2015,16280
18/09/2015,16310
21/09/2015,16090
22/09/2015,15883
23/09/2015,15873
24/09/2015,15943
25/09/2015,15953
28/09/2015,15753
29/09/2015,15353
30/09/2015,15073
01/10/2015,15263
02/10/2015,15273
05/10/2015,15153
06/10/2015,14993
07/10/2015,14933
08/10/2015,15013
09/10/2015,14963
12/10/2015,14886
13/10/2015,14610
14/10/2015,14630
15/10/2015,14650
16/10/2015,14740
19/10/2015,14680
20/10/2015,14776
21/10/2015,14600
