FIXING_DATE,FIXING
28/06/2019,12283
01/07/2019,12721
02/07/2019,13033
03/07/2019,12983
04/07/2019,12950
05/07/2019,12850
08/07/2019,12833
09/07/2019,12983
10/07/2019,12925
11/07/2019,12933
12/07/2019,12935
15/07/2019,12958
16/07/2019,12821
17/07/2019,12763
18/07/2019,12742
19/07/2019,12725
22/07/2019,12800
23/07/2019,12654
24/07/2019,12538
25/07/2019,12583
26/07/2019,12567
29/07/2019,12500
30/07/2019,12492
31/07/2019,12475
01/08/2019,12425
02/08/2019,12275
05/08/2019,11833
06/08/2019,11871
07/08/2019,11583
08/08/2019,11675
09/08/2019,11725
12/08/2019,11750
13/08/2019,11800
14/08/2019,11817
15/08/2019,11796
16/08/2019,11775
19/08/2019,11704
20/08/2019,11708
21/08/2019,11921
22/08/2019,12175
23/08/2019,12179
27/08/2019,12267
28/08/2019,12233
29/08/2019,12217
30/08/2019,12389
02/09/2019,12543
03/09/2019,12450
04/09/2019,12333
05/09/2019,12258
06/09/2019,12283
09/09/2019,12208
10/09/2019,12225
11/09/2019,12225
12/09/2019,12233
13/09/2019,12213
16/09/2019,12338
17/09/2019,12238
18/09/2019,12250
19/09/2019,12208
20/09/2019,12321
23/09/2019,12479
24/09/2019,12438
25/09/2019,12367
26/09/2019,12225
27/09/2019,12250
30/09/2019,12417
01/10/2019,12379
02/10/2019,12439
03/10/2019,12243
04/10/2019,12364
07/10/2019,12446
08/10/2019,12514
09/10/2019,12586
10/10/2019,12457
11/10/2019,12443
14/10/2019,12375
15/10/2019,12429
16/10/2019,12389
17/10/2019,12386
18/10/2019,12436
21/10/2019,12389
22/10/2019,12286
23/10/2019,12293
24/10/2019,12396
25/10/2019,12400
28/10/2019,12464
29/10/2019,12443
30/10/2019,12300
31/10/2019,12175
01/11/2019,12182
04/11/2019,12114
05/11/2019,11907
06/11/2019,11864
07/11/2019,11764
08/11/2019,11761
11/11/2019,11807
12/11/2019,11900
13/11/2019,11863
14/11/2019,11872
15/11/2019,11866
18/11/2019,11797
19/11/2019,11638
20/11/2019,11816
21/11/2019,11838
22/11/2019,11941
25/11/2019,12094
26/11/2019,12106
27/11/2019,12069
28/11/2019,11950
29/11/2019,12100
02/12/2019,12072
03/12/2019,11906
04/12/2019,11825
05/12/2019,11806
06/12/2019,11825
09/12/2019,11806
10/12/2019,11747
11/12/2019,11691
12/12/2019,11684
13/12/2019,11734
16/12/2019,11728
17/12/2019,11666
18/12/2019,11569
19/12/2019,11469
20/12/2019,11444
23/12/2019,11406
24/12/2019,11381
27/12/2019,11369
30/12/2019,11375
31/12/2019,11413
02/01/2020,11163
03/01/2020,11006
06/01/2020,10806
07/01/2020,10888
08/01/2020,11338
09/01/2020,11384
10/01/2020,11450
13/01/2020,11338
14/01/2020,11516
15/01/2020,11450
16/01/2020,11397
17/01/2020,11422
20/01/2020,11406
21/01/2020,11406
22/01/2020,11525
23/01/2020,11781
24/01/2020,11984
27/01/2020,11575
28/01/2020,11519
29/01/2020,11450
30/01/2020,11394
31/01/2020,11706
03/02/2020,11691
04/02/2020,11797
05/02/2020,12106
06/02/2020,11769
07/02/2020,11519
10/02/2020,11322
11/02/2020,11606
12/02/2020,11631
13/02/2020,11575
14/02/2020,11500
17/02/2020,11463
18/02/2020,11556
19/02/2020,11516
20/02/2020,11344
21/02/2020,11188
24/02/2020,11006
25/02/2020,10747
26/02/2020,10475
27/02/2020,10413
28/02/2020,10331
02/03/2020,10222
03/03/2020,10381
04/03/2020,10438
05/03/2020,10509
06/03/2020,10381
09/03/2020,9900
10/03/2020,9988
11/03/2020,9759
12/03/2020,9356
13/03/2020,9256
16/03/2020,8309
17/03/2020,8444
18/03/2020,8209
19/03/2020,8450
20/03/2020,8566
23/03/2020,8309
24/03/2020,8006
25/03/2020,7738
26/03/2020,7703
27/03/2020,7766
30/03/2020,8269
31/03/2020,9275
01/04/2020,8619
02/04/2020,8881
03/04/2020,8759
06/04/2020,8638
07/04/2020,8813
08/04/2020,9094
09/04/2020,9309
14/04/2020,9263
15/04/2020,9306
16/04/2020,9253
17/04/2020,9119
20/04/2020,8950
21/04/2020,8578
22/04/2020,8506
23/04/2020,8638
24/04/2020,8644
27/04/2020,8491
28/04/2020,8381
29/04/2020,8381
30/04/2020,8372
01/05/2020,8263
04/05/2020,8131
05/05/2020,8009
06/05/2020,7800
07/05/2020,7863
11/05/2020,7706
12/05/2020,7647
13/05/2020,7669
14/05/2020,7769
15/05/2020,7950
18/05/2020,8375
19/05/2020,8300
20/05/2020,8506
21/05/2020,8538
22/05/2020,8538
26/05/2020,8534
27/05/2020,8322
28/05/2020,8306
29/05/2020,8381
01/06/2020,8563
02/06/2020,8738
03/06/2020,8869
04/06/2020,9072
05/06/2020,9209
08/06/2020,9075
09/06/2020,9109
10/06/2020,9250
11/06/2020,9131
12/06/2020,9134
15/06/2020,9138
16/06/2020,9388
17/06/2020,9344
18/06/2020,9100
19/06/2020,8819
22/06/2020,8975
23/06/2020,9138
24/06/2020,8803
25/06/2020,8728
26/06/2020,8675
29/06/2020,8769
30/06/2020,8622
01/07/2020,8409
02/07/2020,8900
03/07/2020,9169
06/07/2020,9272
07/07/2020,8697
08/07/2020,8616
09/07/2020,8631
10/07/2020,8681
13/07/2020,8553
14/07/2020,8441
15/07/2020,8488
16/07/2020,8678
17/07/2020,8806
20/07/2020,8459
21/07/2020,8359
22/07/2020,8425
23/07/2020,8488
24/07/2020,8613
27/07/2020,8750
28/07/2020,9138
29/07/2020,9591
30/07/2020,9569
31/07/2020,9581
03/08/2020,10113
04/08/2020,10041
05/08/2020,9831
06/08/2020,9931
07/08/2020,9763
10/08/2020,9875
11/08/2020,9994
12/08/2020,9966
13/08/2020,10013
14/08/2020,9869
17/08/2020,9734
18/08/2020,9669
19/08/2020,9513
20/08/2020,9384
21/08/2020,9478
24/08/2020,9694
25/08/2020,9694
26/08/2020,9744
27/08/2020,9750
28/08/2020,9775
01/09/2020,9525
02/09/2020,9456
03/09/2020,9209
04/09/2020,9434
07/09/2020,9384
08/09/2020,9206
09/09/2020,8981
10/09/2020,9153
11/09/2020,9363
14/09/2020,9528
15/09/2020,9353
16/09/2020,9478
17/09/2020,9606
18/09/2020,9766
21/09/2020,9900
22/09/2020,10097
23/09/2020,10366
24/09/2020,10488
25/09/2020,10319
28/09/2020,10219
29/09/2020,10350
30/09/2020,10238
01/10/2020,10284
02/10/2020,10456
05/10/2020,10475
06/10/2020,10306
07/10/2020,9950
08/10/2020,9609
09/10/2020,9525
12/10/2020,9572
13/10/2020,9766
14/10/2020,9144
15/10/2020,9031
16/10/2020,8963
19/10/2020,8925
20/10/2020,8997
21/10/2020,9275
22/10/2020,9231
23/10/2020,8972
26/10/2020,8931
27/10/2020,8872
28/10/2020,8578
29/10/2020,8106
30/10/2020,8393
02/11/2020,7892
03/11/2020,7773
04/11/2020,7882
05/11/2020,7968
06/11/2020,8376
09/11/2020,8599
10/11/2020,8318
11/11/2020,8005
12/11/2020,8287
13/11/2020,8130
16/11/2020,7842
17/11/2020,7796
18/11/2020,7850
19/11/2020,8039
20/11/2020,8139
23/11/2020,8116
24/11/2020,8004
25/11/2020,8323
26/11/2020,8338
27/11/2020,8170
30/11/2020,7879
01/12/2020,7935
02/12/2020,7672
03/12/2020,7888
04/12/2020,8523
07/12/2020,8332
08/12/2020,8104
09/12/2020,8533
10/12/2020,9254
11/12/2020,9570
14/12/2020,9932
15/12/2020,10030
16/12/2020,9988
17/12/2020,10363
18/12/2020,10489
21/12/2020,10362
22/12/2020,10904
23/12/2020,10954
24/12/2020,10877
29/12/2020,10333
30/12/2020,10893
31/12/2020,11036
04/01/2021,12467
05/01/2021,12670
06/01/2021,12473
07/01/2021,14177
08/01/2021,15582
11/01/2021,18402
12/01/2021,16320
13/01/2021,15727
14/01/2021,16213
15/01/2021,16679
18/01/2021,16572
19/01/2021,16504
20/01/2021,16872
21/01/2021,16604
22/01/2021,16162
25/01/2021,15615
26/01/2021,14657
27/01/2021,15032
28/01/2021,14474
01/02/2021,14528
02/02/2021,13130
03/02/2021,13649
04/02/2021,13752
05/02/2021,13796
08/02/2021,13198
09/02/2021,13278
10/02/2021,13582
11/02/2021,14258
12/02/2021,14661
15/02/2021,15133
16/02/2021,17362
17/02/2021,17884
18/02/2021,15954
19/02/2021,16060
22/02/2021,15705
23/02/2021,15261
24/02/2021,15104
25/02/2021,15479
26/02/2021,15241
01/03/2021,15346
02/03/2021,16227
03/03/2021,16240
04/03/2021,16288
05/03/2021,16720
08/03/2021,16764
09/03/2021,17418
10/03/2021,17150
11/03/2021,17011
12/03/2021,17004
15/03/2021,17387
16/03/2021,17339
17/03/2021,17479
18/03/2021,17445
19/03/2021,17454
22/03/2021,17387
23/03/2021,17170
24/03/2021,17106
25/03/2021,17102
26/03/2021,17098
29/03/2021,17110
30/03/2021,17109
