FIXING_DATE,FIXING
30/06/2014,15975
01/07/2014,15103
02/07/2014,15233
03/07/2014,15253
04/07/2014,15253
07/07/2014,15253
08/07/2014,15033
09/07/2014,14528
10/07/2014,14180
11/07/2014,14130
14/07/2014,14140
15/07/2014,13828
16/07/2014,13300
17/07/2014,13665
18/07/2014,13860
21/07/2014,13660
22/07/2014,13660
23/07/2014,13900
24/07/2014,13900
25/07/2014,14090
28/07/2014,14273
29/07/2014,14493
30/07/2014,14260
31/07/2014,14180
01/08/2014,14010
04/08/2014,14000
05/08/2014,14010
06/08/2014,13960
07/08/2014,13930
08/08/2014,14000
11/08/2014,14375
12/08/2014,14625
13/08/2014,14910
14/08/2014,15285
15/08/2014,15725
18/08/2014,15153
19/08/2014,15090
20/08/2014,15510
21/08/2014,15230
22/08/2014,15240
26/08/2014,15090
27/08/2014,15430
28/08/2014,15400
29/08/2014,15048
01/09/2014,15063
02/09/2014,15063
03/09/2014,14953
04/09/2014,15093
05/09/2014,15391
08/09/2014,15330
09/09/2014,15378
10/09/2014,15137
11/09/2014,14993
12/09/2014,14693
15/09/2014,14423
16/09/2014,14113
17/09/2014,14175
18/09/2014,13965
19/09/2014,14015
22/09/2014,14055
23/09/2014,13753
24/09/2014,13440
25/09/2014,13280
26/09/2014,13300
29/09/2014,13260
30/09/2014,12980
01/10/2014,12945
02/10/2014,12745
03/10/2014,12663
06/10/2014,12643
07/10/2014,12413
08/10/2014,12273
09/10/2014,12445
10/10/2014,12535
13/10/2014,12488
14/10/2014,12053
15/10/2014,12225
16/10/2014,12415
17/10/2014,12765
20/10/2014,13498
21/10/2014,14228
22/10/2014,13840
23/10/2014,13660
24/10/2014,14300
27/10/2014,14623
28/10/2014,14583
29/10/2014,13916
30/10/2014,13485
31/10/2014,14090
03/11/2014,14100
04/11/2014,13698
05/11/2014,13373
06/11/2014,13765
07/11/2014,13243
10/11/2014,12780
11/11/2014,12700
12/11/2014,12750
13/11/2014,12550
14/11/2014,12650
17/11/2014,13000
18/11/2014,12919
19/11/2014,12799
20/11/2014,12615
21/11/2014,12575
24/11/2014,12595
25/11/2014,12475
26/11/2014,12295
27/11/2014,12093
28/11/2014,12053
01/12/2014,11903
02/12/2014,11510
03/12/2014,11443
04/12/2014,11293
05/12/2014,11393
08/12/2014,11433
09/12/2014,11230
10/12/2014,11120
11/12/2014,11140
12/12/2014,11060
15/12/2014,11020
16/12/2014,10990
17/12/2014,10605
18/12/2014,10615
19/12/2014,10594
22/12/2014,10535
23/12/2014,10565
24/12/2014,10565
29/12/2014,10565
30/12/2014,10565
31/12/2014,10565
02/01/2015,10565
05/01/2015,10228
06/01/2015,9945
07/01/2015,9805
08/01/2015,9290
09/01/2015,9825
12/01/2015,10050
13/01/2015,10475
14/01/2015,10180
15/01/2015,10390
16/01/2015,10480
19/01/2015,10450
20/01/2015,10600
21/01/2015,10268
22/01/2015,10045
23/01/2015,9905
26/01/2015,9590
27/01/2015,9535
28/01/2015,9545
29/01/2015,9575
30/01/2015,9440
02/02/2015,9430
03/02/2015,9665
04/02/2015,9620
05/02/2015,9698
06/02/2015,9535
09/02/2015,9495
10/02/2015,9568
11/02/2015,9168
12/02/2015,9045
13/02/2015,9306
16/02/2015,9115
17/02/2015,9121
18/02/2015,9141
19/02/2015,9135
20/02/2015,9205
23/02/2015,9165
24/02/2015,9095
25/02/2015,9125
26/02/2015,9119
27/02/2015,9105
02/03/2015,9064
03/03/2015,8933
04/03/2015,8963
05/03/2015,8800
06/03/2015,8840
09/03/2015,8709
10/03/2015,8519
11/03/2015,8346
12/03/2015,8446
13/03/2015,8467
16/03/2015,8587
17/03/2015,8587
18/03/2015,8516
19/03/2015,8839
20/03/2015,8910
23/03/2015,8709
24/03/2015,8689
25/03/2015,8609
26/03/2015,8740
27/03/2015,8700
30/03/2015,8435
31/03/2015,8405
01/04/2015,7982
02/04/2015,7882
07/04/2015,7438
08/04/2015,7628
09/04/2015,7668
10/04/2015,7415
13/04/2015,7050
14/04/2015,7082
15/04/2015,7162
16/04/2015,7253
17/04/2015,7253
20/04/2015,7233
21/04/2015,6890
22/04/2015,6879
23/04/2015,6607
24/04/2015,6516
27/04/2015,6325
28/04/2015,6415
29/04/2015,6294
30/04/2015,6324
01/05/2015,6324
05/05/2015,6527
06/05/2015,6953
07/05/2015,7133
08/05/2015,7790
11/05/2015,7748
12/05/2015,8263
13/05/2015,7972
14/05/2015,7552
15/05/2015,7442
18/05/2015,7345
19/05/2015,7053
20/05/2015,7163
21/05/2015,7038
22/05/2015,7103
26/05/2015,7455
27/05/2015,7495
28/05/2015,7435
29/05/2015,7540
01/06/2015,7610
02/06/2015,7840
03/06/2015,7790
04/06/2015,7690
05/06/2015,7688
08/06/2015,7700
09/06/2015,7540
10/06/2015,7850
11/06/2015,8145
12/06/2015,8350
15/06/2015,8540
16/06/2015,8670
17/06/2015,8970
18/06/2015,8570
19/06/2015,8563
22/06/2015,8660
23/06/2015,9160
24/06/2015,8950
25/06/2015,8730
26/06/2015,8650
29/06/2015,8490
30/06/2015,8550
01/07/2015,8710
02/07/2015,8830
03/07/2015,9070
06/07/2015,8770
07/07/2015,8463
08/07/2015,8110
09/07/2015,8450
10/07/2015,8600
13/07/2015,8850
14/07/2015,9110
15/07/2015,9060
16/07/2015,9010
17/07/2015,9025
20/07/2015,9210
21/07/2015,8930
22/07/2015,8710
23/07/2015,8650
24/07/2015,8720
27/07/2015,9100
28/07/2015,9090
29/07/2015,9100
30/07/2015,8990
31/07/2015,9070
03/08/2015,9360
04/08/2015,9240
05/08/2015,8860
06/08/2015,8850
07/08/2015,8910
10/08/2015,8870
11/08/2015,8540
12/08/2015,8300
13/08/2015,8340
14/08/2015,8680
17/08/2015,8590
18/08/2015,8310
19/08/2015,8200
20/08/2015,7990
21/08/2015,7850
24/08/2015,7200
25/08/2015,7200
26/08/2015,7200
27/08/2015,7600
28/08/2015,7850
01/09/2015,8155
02/09/2015,7610
03/09/2015,7580
04/09/2015,7650
07/09/2015,7940
08/09/2015,7990
09/09/2015,7680
10/09/2015,7730
11/09/2015,7860
14/09/2015,7970
15/09/2015,7910
16/09/2015,8460
17/09/2015,8450
18/09/2015,8520
21/09/2015,8040
22/09/2015,7923
23/09/2015,8063
24/09/2015,8213
25/09/2015,8163
28/09/2015,7923
29/09/2015,7503
30/09/2015,7333
01/10/2015,7573
02/10/2015,7543
05/10/2015,7463
06/10/2015,7358
07/10/2015,7433
08/10/2015,7473
09/10/2015,7443
12/10/2015,7446
13/10/2015,7260
14/10/2015,7280
15/10/2015,7190
16/10/2015,7430
19/10/2015,7350
20/10/2015,7526
21/10/2015,7410
22/10/2015,7260
23/10/2015,7120
26/10/2015,6880
27/10/2015,6960
28/10/2015,6940
29/10/2015,6770
30/10/2015,6680
02/11/2015,6483
03/11/2015,6373
04/11/2015,6403
05/11/2015,6659
06/11/2015,6590
09/11/2015,6526
10/11/2015,6516
11/11/2015,5933
12/11/2015,5936
13/11/2015,5940
16/11/2015,6080
17/11/2015,6156
18/11/2015,6167
19/11/2015,5980
20/11/2015,6030
23/11/2015,6546
24/11/2015,6423
25/11/2015,6503
26/11/2015,6536
