FIXING_DATE,FIXING
09/03/2015,13281
10/03/2015,12880
11/03/2015,12335
12/03/2015,12445
13/03/2015,12496
16/03/2015,12830
17/03/2015,12749
18/03/2015,12688
19/03/2015,13052
20/03/2015,13194
23/03/2015,12971
24/03/2015,12900
25/03/2015,12718
26/03/2015,12890
27/03/2015,12836
30/03/2015,12537
31/03/2015,12475
01/04/2015,11840
02/04/2015,11714
07/04/2015,11092
08/04/2015,11174
09/04/2015,11244
10/04/2015,10720
13/04/2015,10487
14/04/2015,10628
15/04/2015,10749
16/04/2015,10972
17/04/2015,10961
20/04/2015,10956
21/04/2015,10628
22/04/2015,10638
23/04/2015,10314
24/04/2015,10263
27/04/2015,9911
28/04/2015,10071
29/04/2015,9820
30/04/2015,9941
01/05/2015,9941
05/05/2015,10042
06/05/2015,10548
07/05/2015,10810
08/05/2015,11528
11/05/2015,11799
12/05/2015,12550
13/05/2015,12443
14/05/2015,11998
15/05/2015,11648
18/05/2015,11497
19/05/2015,11183
20/05/2015,11376
21/05/2015,11104
22/05/2015,11204
26/05/2015,11754
27/05/2015,11925
28/05/2015,12088
29/05/2015,12265
01/06/2015,12380
02/06/2015,12820
03/06/2015,12920
04/06/2015,12830
05/06/2015,12888
08/06/2015,12900
09/06/2015,12660
10/06/2015,13090
11/06/2015,13440
12/06/2015,13980
15/06/2015,14330
16/06/2015,14650
17/06/2015,15090
18/06/2015,14560
19/06/2015,14550
22/06/2015,14670
23/06/2015,15200
24/06/2015,15100
25/06/2015,14780
26/06/2015,14720
29/06/2015,14510
30/06/2015,14530
01/07/2015,14700
02/07/2015,15040
03/07/2015,15560
06/07/2015,14950
07/07/2015,14450
08/07/2015,13880
09/07/2015,14280
10/07/2015,14650
13/07/2015,15180
14/07/2015,15330
15/07/2015,15356
16/07/2015,15420
17/07/2015,15525
20/07/2015,16180
21/07/2015,15850
22/07/2015,15375
23/07/2015,15490
24/07/2015,15600
27/07/2015,16250
28/07/2015,16380
29/07/2015,16480
30/07/2015,16550
31/07/2015,16609
03/08/2015,17730
04/08/2015,17683
05/08/2015,16837
06/08/2015,16570
07/08/2015,16860
10/08/2015,16793
11/08/2015,15630
12/08/2015,15207
13/08/2015,15240
14/08/2015,16180
17/08/2015,15927
18/08/2015,15413
19/08/2015,15007
20/08/2015,14597
21/08/2015,14329
24/08/2015,13173
25/08/2015,13013
26/08/2015,12557
27/08/2015,13220
28/08/2015,13979
01/09/2015,14798
02/09/2015,13630
03/09/2015,13387
04/09/2015,13857
07/09/2015,14540
08/09/2015,14523
09/09/2015,14145
10/09/2015,14257
11/09/2015,14533
14/09/2015,14660
15/09/2015,14243
16/09/2015,15640
17/09/2015,16050
18/09/2015,16403
21/09/2015,15143
22/09/2015,14584
23/09/2015,15073
24/09/2015,15976
25/09/2015,15986
28/09/2015,15319
29/09/2015,14443
30/09/2015,14016
01/10/2015,14706
02/10/2015,14753
05/10/2015,14259
06/10/2015,13993
07/10/2015,13958
08/10/2015,13919
09/10/2015,13746
12/10/2015,13699
13/10/2015,13116
14/10/2015,12633
15/10/2015,11926
16/10/2015,12416
19/10/2015,12363
20/10/2015,12982
21/10/2015,12556
22/10/2015,12306
23/10/2015,11843
26/10/2015,11330
27/10/2015,11393
28/10/2015,11393
29/10/2015,11050
