FIXING_DATE,FIXING
22/12/2017,14240
27/12/2017,14630
28/12/2017,14789
29/12/2017,14990
02/01/2018,15335
03/01/2018,15917
04/01/2018,16430
05/01/2018,16430
08/01/2018,16425
09/01/2018,16360
10/01/2018,16273
11/01/2018,16265
12/01/2018,16410
15/01/2018,16340
16/01/2018,16328
17/01/2018,16170
18/01/2018,16205
19/01/2018,16350
22/01/2018,16550
23/01/2018,16765
24/01/2018,16723
25/01/2018,16734
26/01/2018,16707
29/01/2018,16760
30/01/2018,16700
31/01/2018,16650
01/02/2018,16790
02/02/2018,16870
05/02/2018,16970
06/02/2018,17070
07/02/2018,17200
08/02/2018,17330
09/02/2018,17360
12/02/2018,17340
13/02/2018,17320
14/02/2018,17320
15/02/2018,17340
16/02/2018,17370
19/02/2018,17510
20/02/2018,17630
21/02/2018,17640
22/02/2018,17870
23/02/2018,17750
26/02/2018,17650
27/02/2018,17630
28/02/2018,17650
01/03/2018,17830
02/03/2018,17900
05/03/2018,17800
06/03/2018,17780
07/03/2018,17630
08/03/2018,17830
09/03/2018,17760
12/03/2018,17660
13/03/2018,17470
14/03/2018,17390
15/03/2018,17380
16/03/2018,17440
19/03/2018,17440
20/03/2018,17400
21/03/2018,17530
22/03/2018,17820
23/03/2018,17670
26/03/2018,17530
27/03/2018,17390
28/03/2018,17300
29/03/2018,17260
03/04/2018,17030
04/04/2018,16670
05/04/2018,16910
06/04/2018,16870
09/04/2018,17000
10/04/2018,17090
11/04/2018,16960
12/04/2018,17330
13/04/2018,17350
16/04/2018,17070
17/04/2018,17450
18/04/2018,17950
19/04/2018,17820
20/04/2018,17800
23/04/2018,17720
24/04/2018,17700
25/04/2018,17490
26/04/2018,17400
27/04/2018,17330
30/04/2018,17360
01/05/2018,17340
02/05/2018,17660
03/05/2018,17690
04/05/2018,17670
08/05/2018,17830
09/05/2018,17800
10/05/2018,17770
11/05/2018,17890
14/05/2018,17830
15/05/2018,17640
16/05/2018,17590
17/05/2018,17600
18/05/2018,17820
21/05/2018,17810
22/05/2018,17760
23/05/2018,17670
24/05/2018,17570
25/05/2018,17630
29/05/2018,17630
30/05/2018,18000
31/05/2018,18400
01/06/2018,18700
04/06/2018,19180
05/06/2018,19540
06/06/2018,19480
07/06/2018,19310
08/06/2018,19400
11/06/2018,19750
12/06/2018,19870
13/06/2018,20120
14/06/2018,20010
15/06/2018,19990
18/06/2018,19960
19/06/2018,19940
20/06/2018,20050
21/06/2018,20020
22/06/2018,20050
25/06/2018,20070
26/06/2018,20120
27/06/2018,20280
28/06/2018,20590
29/06/2018,20710
02/07/2018,20520
03/07/2018,20500
04/07/2018,20650
05/07/2018,20730
06/07/2018,20650
09/07/2018,20640
10/07/2018,20670
11/07/2018,20710
12/07/2018,20790
13/07/2018,20790
16/07/2018,20650
17/07/2018,20490
18/07/2018,20470
19/07/2018,20560
20/07/2018,20740
23/07/2018,20880
24/07/2018,20770
25/07/2018,20750
26/07/2018,20770
27/07/2018,20680
30/07/2018,20740
31/07/2018,20860
01/08/2018,20810
02/08/2018,20960
03/08/2018,21010
06/08/2018,20860
07/08/2018,20860
08/08/2018,20940
09/08/2018,21010
10/08/2018,21130
13/08/2018,21180
14/08/2018,21120
15/08/2018,21130
16/08/2018,20990
17/08/2018,21070
20/08/2018,21260
21/08/2018,21390
22/08/2018,21370
23/08/2018,21320
24/08/2018,21310
28/08/2018,21360
29/08/2018,21440
30/08/2018,21280
31/08/2018,21450
03/09/2018,21575
04/09/2018,21742
05/09/2018,21950
06/09/2018,22108
07/09/2018,22508
10/09/2018,22458
11/09/2018,22225
12/09/2018,22058
13/09/2018,22067
14/09/2018,22063
17/09/2018,21850
18/09/2018,21967
19/09/2018,21488
20/09/2018,21358
21/09/2018,21813
24/09/2018,21867
25/09/2018,21817
26/09/2018,21913
27/09/2018,21796
28/09/2018,21800
01/10/2018,21804
02/10/2018,21854
03/10/2018,21621
04/10/2018,21375
05/10/2018,21170
08/10/2018,21088
09/10/2018,20854
10/10/2018,21067
11/10/2018,21288
12/10/2018,21417
15/10/2018,21338
16/10/2018,21242
17/10/2018,21117
18/10/2018,21092
19/10/2018,21070
22/10/2018,21062
23/10/2018,20800
24/10/2018,20496
25/10/2018,20483
26/10/2018,20387
29/10/2018,20346
30/10/2018,20292
31/10/2018,20242
01/11/2018,19967
02/11/2018,19358
05/11/2018,18933
06/11/2018,18221
07/11/2018,18067
08/11/2018,17775
09/11/2018,16996
12/11/2018,17475
13/11/2018,16828
14/11/2018,15750
15/11/2018,16517
16/11/2018,16533
19/11/2018,16300
20/11/2018,15204
21/11/2018,15533
22/11/2018,15758
23/11/2018,16258
26/11/2018,16808
27/11/2018,16775
28/11/2018,15733
29/11/2018,15025
30/11/2018,15158
03/12/2018,16017
04/12/2018,16825
05/12/2018,16600
06/12/2018,16292
07/12/2018,16333
10/12/2018,16175
11/12/2018,15900
12/12/2018,16008
13/12/2018,16250
14/12/2018,16342
17/12/2018,16317
18/12/2018,16200
19/12/2018,16142
20/12/2018,15792
21/12/2018,16167
24/12/2018,16253
27/12/2018,16353
28/12/2018,16500
31/12/2018,16817
02/01/2019,16808
03/01/2019,16483
04/01/2019,16467
07/01/2019,16817
08/01/2019,16942
09/01/2019,16521
10/01/2019,16275
11/01/2019,16617
14/01/2019,16729
15/01/2019,16238
16/01/2019,16613
17/01/2019,17125
18/01/2019,17242
21/01/2019,17042
22/01/2019,16658
23/01/2019,16846
24/01/2019,16850
25/01/2019,16613
28/01/2019,15163
29/01/2019,13800
30/01/2019,12938
31/01/2019,12900
01/02/2019,13517
04/02/2019,13450
05/02/2019,13475
06/02/2019,12617
07/02/2019,11179
08/02/2019,11396
11/02/2019,11817
12/02/2019,12025
13/02/2019,11958
14/02/2019,11833
15/02/2019,11908
18/02/2019,12225
19/02/2019,12100
20/02/2019,11687
21/02/2019,11792
22/02/2019,11833
25/02/2019,12150
26/02/2019,12017
27/02/2019,11933
28/02/2019,11733
01/03/2019,11658
04/03/2019,11633
05/03/2019,11367
06/03/2019,10767
07/03/2019,11004
08/03/2019,11113
11/03/2019,11254
12/03/2019,11604
13/03/2019,11692
14/03/2019,12775
15/03/2019,12633
18/03/2019,11992
19/03/2019,11767
20/03/2019,13471
21/03/2019,13692
22/03/2019,14033
25/03/2019,13583
26/03/2019,13575
27/03/2019,13625
28/03/2019,13304
29/03/2019,12775
01/04/2019,12333
02/04/2019,12204
03/04/2019,12629
04/04/2019,12488
05/04/2019,12267
08/04/2019,12333
09/04/2019,12350
10/04/2019,12125
11/04/2019,11800
12/04/2019,12000
15/04/2019,12742
16/04/2019,12638
17/04/2019,13663
18/04/2019,14021
23/04/2019,14642
24/04/2019,14183
25/04/2019,14333
26/04/2019,14704
29/04/2019,15313
30/04/2019,15546
01/05/2019,15796
02/05/2019,14950
03/05/2019,15039
07/05/2019,13986
08/05/2019,15003
09/05/2019,14946
10/05/2019,15347
13/05/2019,15204
14/05/2019,14967
15/05/2019,14612
16/05/2019,14958
17/05/2019,14900
20/05/2019,14693
21/05/2019,14557
22/05/2019,14610
23/05/2019,14746
24/05/2019,14622
28/05/2019,15008
29/05/2019,15186
30/05/2019,15231
31/05/2019,15586
03/06/2019,16340
04/06/2019,16527
05/06/2019,16582
06/06/2019,16489
07/06/2019,16389
10/06/2019,15993
11/06/2019,15988
12/06/2019,15940
13/06/2019,16629
14/06/2019,16933
17/06/2019,17213
18/06/2019,17614
19/06/2019,17790
20/06/2019,17457
21/06/2019,18057
24/06/2019,18066
25/06/2019,18082
26/06/2019,17915
27/06/2019,17714
28/06/2019,18131
01/07/2019,19751
