FIXING_DATE,FIXING
27/05/2015,9535
28/05/2015,9454
29/05/2015,9440
01/06/2015,9480
02/06/2015,9700
03/06/2015,9690
04/06/2015,9580
05/06/2015,9588
08/06/2015,9590
09/06/2015,9440
10/06/2015,9780
11/06/2015,10050
12/06/2015,10230
15/06/2015,10400
16/06/2015,10430
17/06/2015,10640
18/06/2015,10040
19/06/2015,10075
22/06/2015,10150
23/06/2015,10440
24/06/2015,10300
25/06/2015,10070
26/06/2015,9990
29/06/2015,9860
30/06/2015,10000
01/07/2015,10140
02/07/2015,10240
03/07/2015,10410
06/07/2015,10140
07/07/2015,9938
08/07/2015,9570
09/07/2015,9810
10/07/2015,10050
13/07/2015,10050
14/07/2015,10290
15/07/2015,10270
16/07/2015,10210
17/07/2015,10200
20/07/2015,10260
21/07/2015,10030
22/07/2015,9780
23/07/2015,9770
24/07/2015,9810
27/07/2015,10170
28/07/2015,10170
29/07/2015,10190
30/07/2015,10110
31/07/2015,10130
03/08/2015,10370
04/08/2015,10230
05/08/2015,9920
06/08/2015,9920
07/08/2015,10040
10/08/2015,10010
11/08/2015,9680
12/08/2015,9390
13/08/2015,9410
14/08/2015,9760
17/08/2015,9670
18/08/2015,9290
19/08/2015,9210
20/08/2015,8920
21/08/2015,8810
24/08/2015,8145
25/08/2015,8120
26/08/2015,8130
27/08/2015,8440
28/08/2015,8675
01/09/2015,9065
02/09/2015,8500
03/09/2015,8450
04/09/2015,8580
07/09/2015,8900
08/09/2015,8940
09/09/2015,8640
10/09/2015,8750
11/09/2015,8860
14/09/2015,9000
15/09/2015,8900
16/09/2015,9350
17/09/2015,9300
18/09/2015,9300
21/09/2015,9000
22/09/2015,8863
23/09/2015,8973
24/09/2015,9038
25/09/2015,9063
28/09/2015,8893
29/09/2015,8423
30/09/2015,8173
01/10/2015,8393
02/10/2015,8383
05/10/2015,8203
06/10/2015,8213
07/10/2015,8243
08/10/2015,8243
09/10/2015,8183
12/10/2015,8146
13/10/2015,7940
14/10/2015,7950
15/10/2015,7940
16/10/2015,8110
19/10/2015,8090
20/10/2015,8276
21/10/2015,8080
22/10/2015,7960
23/10/2015,7900
26/10/2015,7740
27/10/2015,7770
28/10/2015,7710
29/10/2015,7580
30/10/2015,7421
02/11/2015,7150
03/11/2015,7040
04/11/2015,7040
05/11/2015,7260
06/11/2015,7120
09/11/2015,7030
10/11/2015,7010
11/11/2015,6670
12/11/2015,6580
13/11/2015,6570
16/11/2015,6780
17/11/2015,6890
18/11/2015,6867
19/11/2015,6680
20/11/2015,6740
23/11/2015,7320
24/11/2015,7030
25/11/2015,7065
26/11/2015,7030
27/11/2015,7050
30/11/2015,6930
01/12/2015,6710
02/12/2015,6490
03/12/2015,6482
04/12/2015,6400
07/12/2015,6440
08/12/2015,6590
09/12/2015,6350
10/12/2015,6232
11/12/2015,6158
14/12/2015,6140
15/12/2015,6140
16/12/2015,6190
17/12/2015,6357
18/12/2015,6226
21/12/2015,6186
22/12/2015,6120
23/12/2015,6070
24/12/2015,6080
29/12/2015,6070
30/12/2015,6080
31/12/2015,6056
04/01/2016,5930
05/01/2016,5977
06/01/2016,6040
07/01/2016,5662
08/01/2016,5577
11/01/2016,5501
12/01/2016,5382
13/01/2016,5482
14/01/2016,5312
15/01/2016,5197
18/01/2016,5467
19/01/2016,5487
20/01/2016,5402
21/01/2016,5287
22/01/2016,5630
25/01/2016,5725
26/01/2016,5547
27/01/2016,5392
28/01/2016,5295
29/01/2016,5208
01/02/2016,5449
02/02/2016,5332
03/02/2016,5279
04/02/2016,5269
05/02/2016,5396
08/02/2016,5389
09/02/2016,5221
10/02/2016,5115
11/02/2016,4999
12/02/2016,4989
15/02/2016,5003
16/02/2016,5039
17/02/2016,4934
18/02/2016,4906
19/02/2016,4781
22/02/2016,4592
23/02/2016,4488
24/02/2016,4424
25/02/2016,4450
26/02/2016,4421
29/02/2016,4349
01/03/2016,4256
02/03/2016,4369
03/03/2016,4212
04/03/2016,4205
07/03/2016,4755
08/03/2016,4808
09/03/2016,4552
10/03/2016,4457
11/03/2016,4137
14/03/2016,3946
15/03/2016,3942
16/03/2016,3766
17/03/2016,3966
18/03/2016,4052
21/03/2016,3871
22/03/2016,3549
23/03/2016,3547
24/03/2016,3617
29/03/2016,3842
30/03/2016,4129
31/03/2016,4356
01/04/2016,4367
04/04/2016,5122
05/04/2016,4772
06/04/2016,5102
07/04/2016,5289
08/04/2016,5836
11/04/2016,5941
12/04/2016,5629
13/04/2016,5926
14/04/2016,6972
15/04/2016,8396
18/04/2016,7776
19/04/2016,7555
20/04/2016,7136
21/04/2016,7896
22/04/2016,8472
25/04/2016,8930
26/04/2016,8882
27/04/2016,7741
28/04/2016,7558
