FIXING_DATE,FIXING
29/09/2017,11870
02/10/2017,11890
03/10/2017,12000
04/10/2017,12120
05/10/2017,12160
06/10/2017,12130
09/10/2017,12040
10/10/2017,12025
11/10/2017,11780
12/10/2017,11715
13/10/2017,11750
16/10/2017,11805
17/10/2017,11755
18/10/2017,11770
19/10/2017,11820
20/10/2017,11845
23/10/2017,11875
24/10/2017,11920
25/10/2017,11945
26/10/2017,12050
27/10/2017,12060
30/10/2017,12260
31/10/2017,12175
01/11/2017,12130
02/11/2017,12095
03/11/2017,12100
06/11/2017,12230
07/11/2017,12390
08/11/2017,12450
09/11/2017,12380
10/11/2017,12450
13/11/2017,12365
14/11/2017,12260
15/11/2017,12220
16/11/2017,12300
17/11/2017,12340
20/11/2017,12380
21/11/2017,12255
22/11/2017,12290
23/11/2017,12390
24/11/2017,12375
27/11/2017,12505
28/11/2017,12555
29/11/2017,12640
30/11/2017,12885
01/12/2017,13020
04/12/2017,13070
05/12/2017,12900
06/12/2017,13110
07/12/2017,13075
08/12/2017,13115
11/12/2017,13185
12/12/2017,13130
13/12/2017,12910
14/12/2017,12820
15/12/2017,12890
18/12/2017,12975
19/12/2017,12980
20/12/2017,12990
21/12/2017,13035
22/12/2017,12990
27/12/2017,12960
28/12/2017,12950
29/12/2017,13130
02/01/2018,13430
03/01/2018,14027
04/01/2018,14535
05/01/2018,14520
08/01/2018,14475
09/01/2018,14400
10/01/2018,14315
11/01/2018,14340
12/01/2018,14500
15/01/2018,14410
16/01/2018,14382
17/01/2018,14140
18/01/2018,14155
19/01/2018,14270
22/01/2018,14465
23/01/2018,14750
24/01/2018,14720
25/01/2018,14743
26/01/2018,14717
29/01/2018,14780
30/01/2018,14710
31/01/2018,14680
01/02/2018,14830
02/02/2018,14970
05/02/2018,15080
06/02/2018,15180
07/02/2018,15260
08/02/2018,15350
09/02/2018,15400
12/02/2018,15320
13/02/2018,15290
14/02/2018,15290
15/02/2018,15340
16/02/2018,15360
19/02/2018,15490
20/02/2018,15640
21/02/2018,15660
22/02/2018,15890
23/02/2018,15780
26/02/2018,15670
27/02/2018,15650
28/02/2018,15670
01/03/2018,15840
02/03/2018,15900
05/03/2018,15790
06/03/2018,15760
07/03/2018,15590
08/03/2018,15740
09/03/2018,15720
12/03/2018,15630
13/03/2018,15430
14/03/2018,15410
15/03/2018,15360
16/03/2018,15400
19/03/2018,15410
20/03/2018,15390
21/03/2018,15560
22/03/2018,15800
23/03/2018,15690
26/03/2018,15560
27/03/2018,15380
28/03/2018,15210
29/03/2018,15100
03/04/2018,14760
04/04/2018,14310
05/04/2018,14590
06/04/2018,14590
09/04/2018,14770
10/04/2018,14970
11/04/2018,14840
12/04/2018,15170
13/04/2018,15220
16/04/2018,14960
17/04/2018,15450
18/04/2018,16000
19/04/2018,15880
20/04/2018,15850
23/04/2018,15760
24/04/2018,15760
25/04/2018,15560
26/04/2018,15380
27/04/2018,15300
30/04/2018,15320
01/05/2018,15300
02/05/2018,15630
03/05/2018,15660
04/05/2018,15650
08/05/2018,15820
09/05/2018,15750
10/05/2018,15690
11/05/2018,15750
14/05/2018,15680
15/05/2018,15470
16/05/2018,15400
17/05/2018,15440
18/05/2018,15670
21/05/2018,15590
22/05/2018,15460
23/05/2018,15380
24/05/2018,15270
25/05/2018,15300
29/05/2018,15240
30/05/2018,15570
31/05/2018,15880
01/06/2018,16040
04/06/2018,16210
05/06/2018,16190
06/06/2018,15990
07/06/2018,15750
08/06/2018,15810
11/06/2018,16010
12/06/2018,15930
13/06/2018,16230
14/06/2018,16010
15/06/2018,15920
18/06/2018,15820
19/06/2018,15700
20/06/2018,15790
21/06/2018,15670
22/06/2018,15680
25/06/2018,15680
26/06/2018,15680
27/06/2018,15760
28/06/2018,16100
29/06/2018,16130
02/07/2018,15960
03/07/2018,16060
04/07/2018,16040
05/07/2018,16060
06/07/2018,15960
09/07/2018,15920
10/07/2018,16010
11/07/2018,15980
12/07/2018,16010
13/07/2018,15990
16/07/2018,15910
17/07/2018,15620
18/07/2018,15570
19/07/2018,15690
20/07/2018,15880
23/07/2018,15920
24/07/2018,15970
25/07/2018,15770
26/07/2018,15740
27/07/2018,15830
30/07/2018,15950
31/07/2018,16100
01/08/2018,16030
02/08/2018,16110
03/08/2018,16190
06/08/2018,16030
07/08/2018,16000
08/08/2018,16115
09/08/2018,16130
10/08/2018,16190
13/08/2018,16230
14/08/2018,16180
15/08/2018,16030
16/08/2018,15940
17/08/2018,16070
20/08/2018,16300
21/08/2018,16390
22/08/2018,16410
23/08/2018,16355
24/08/2018,16450
28/08/2018,16540
29/08/2018,16590
30/08/2018,16440
31/08/2018,16540
03/09/2018,16671
04/09/2018,16767
05/09/2018,16833
06/09/2018,17033
07/09/2018,17083
10/09/2018,16896
11/09/2018,16733
12/09/2018,16558
13/09/2018,16617
14/09/2018,16575
17/09/2018,16417
18/09/2018,16592
19/09/2018,16183
20/09/2018,16125
21/09/2018,16650
24/09/2018,16567
25/09/2018,16525
26/09/2018,16725
27/09/2018,16592
28/09/2018,16575
01/10/2018,16567
02/10/2018,16650
03/10/2018,16483
04/10/2018,16242
05/10/2018,15962
08/10/2018,15858
09/10/2018,15721
10/10/2018,16033
11/10/2018,16308
12/10/2018,16500
15/10/2018,16383
16/10/2018,16242
17/10/2018,16067
18/10/2018,16008
19/10/2018,16012
22/10/2018,16149
23/10/2018,15913
24/10/2018,15642
25/10/2018,15767
26/10/2018,15695
29/10/2018,15683
30/10/2018,15583
31/10/2018,15333
01/11/2018,14842
02/11/2018,14417
05/11/2018,13692
06/11/2018,13067
07/11/2018,13267
08/11/2018,12992
09/11/2018,12696
12/11/2018,13150
13/11/2018,12853
14/11/2018,12042
15/11/2018,13083
16/11/2018,13117
19/11/2018,12917
20/11/2018,12275
21/11/2018,12700
22/11/2018,13117
23/11/2018,13683
26/11/2018,14192
27/11/2018,14292
28/11/2018,13242
29/11/2018,12275
30/11/2018,12233
03/12/2018,13100
04/12/2018,14375
05/12/2018,14146
06/12/2018,13742
07/12/2018,13867
10/12/2018,13492
11/12/2018,13092
12/12/2018,13208
13/12/2018,13888
14/12/2018,13817
17/12/2018,13617
18/12/2018,13508
19/12/2018,13358
20/12/2018,13058
21/12/2018,13500
24/12/2018,13563
27/12/2018,13633
28/12/2018,13821
31/12/2018,14171
02/01/2019,14242
03/01/2019,13658
04/01/2019,13704
07/01/2019,14158
08/01/2019,14258
09/01/2019,13533
10/01/2019,13183
11/01/2019,13558
14/01/2019,13625
15/01/2019,13196
16/01/2019,13721
17/01/2019,14604
18/01/2019,15088
21/01/2019,14492
22/01/2019,13729
23/01/2019,13921
24/01/2019,13850
25/01/2019,13675
28/01/2019,11733
29/01/2019,10775
30/01/2019,9817
31/01/2019,9757
01/02/2019,10117
04/02/2019,9958
05/02/2019,9952
06/02/2019,9379
07/02/2019,8362
08/02/2019,8443
11/02/2019,8753
12/02/2019,8814
13/02/2019,8647
14/02/2019,8532
15/02/2019,8619
18/02/2019,8857
19/02/2019,8369
20/02/2019,7780
21/02/2019,7857
22/02/2019,8072
25/02/2019,8247
26/02/2019,8239
27/02/2019,8042
28/02/2019,7803
01/03/2019,7572
04/03/2019,7525
05/03/2019,7272
06/03/2019,6560
07/03/2019,6892
08/03/2019,7020
11/03/2019,7183
12/03/2019,7724
13/03/2019,7796
14/03/2019,8967
15/03/2019,8688
18/03/2019,7775
19/03/2019,7567
20/03/2019,8499
21/03/2019,8156
22/03/2019,8544
25/03/2019,8400
26/03/2019,8190
27/03/2019,8338
28/03/2019,7964
29/03/2019,7211
01/04/2019,6828
02/04/2019,6872
03/04/2019,7401
04/04/2019,7363
05/04/2019,7362
08/04/2019,7747
09/04/2019,7736
10/04/2019,7585
11/04/2019,7035
12/04/2019,7275
15/04/2019,7778
16/04/2019,7671
17/04/2019,8321
18/04/2019,8727
23/04/2019,9272
24/04/2019,9013
25/04/2019,9297
26/04/2019,9721
29/04/2019,10625
