FIXING_DATE,FIXING
14/09/2020,16997
15/09/2020,16856
16/09/2020,16850
17/09/2020,16888
18/09/2020,16956
21/09/2020,16959
22/09/2020,17000
23/09/2020,17072
24/09/2020,17081
25/09/2020,17056
28/09/2020,17034
29/09/2020,17047
30/09/2020,16919
01/10/2020,16909
02/10/2020,17009
05/10/2020,17066
06/10/2020,17022
07/10/2020,16956
08/10/2020,16963
09/10/2020,16994
12/10/2020,16997
13/10/2020,17113
14/10/2020,16919
15/10/2020,16825
16/10/2020,16763
19/10/2020,16881
20/10/2020,16969
21/10/2020,17047
22/10/2020,17034
23/10/2020,17078
26/10/2020,17281
27/10/2020,17316
28/10/2020,17300
29/10/2020,17228
30/10/2020,17456
02/11/2020,17306
03/11/2020,17263
04/11/2020,17278
05/11/2020,17259
06/11/2020,17331
09/11/2020,17397
10/11/2020,17300
11/11/2020,17213
12/11/2020,17234
13/11/2020,17256
16/11/2020,17175
17/11/2020,17069
18/11/2020,17066
19/11/2020,17081
20/11/2020,17081
23/11/2020,17119
24/11/2020,17122
25/11/2020,17219
26/11/2020,17250
27/11/2020,17219
30/11/2020,17072
01/12/2020,17047
02/12/2020,16928
03/12/2020,17006
04/12/2020,17084
07/12/2020,17100
08/12/2020,17050
09/12/2020,17213
10/12/2020,17300
11/12/2020,17256
14/12/2020,17269
15/12/2020,17181
16/12/2020,17063
17/12/2020,16950
18/12/2020,16906
21/12/2020,16850
22/12/2020,16950
23/12/2020,16994
24/12/2020,16994
29/12/2020,16875
30/12/2020,17050
31/12/2020,17103
04/01/2021,17403
05/01/2021,17391
06/01/2021,17257
07/01/2021,17656
08/01/2021,17769
11/01/2021,17813
12/01/2021,17219
13/01/2021,16803
14/01/2021,17219
15/01/2021,17325
18/01/2021,17294
19/01/2021,17219
20/01/2021,17231
21/01/2021,17022
22/01/2021,16928
25/01/2021,16734
26/01/2021,16647
27/01/2021,16916
28/01/2021,16944
29/01/2021,17206
01/02/2021,17138
02/02/2021,16875
03/02/2021,17181
04/02/2021,17288
05/02/2021,17425
08/02/2021,17188
09/02/2021,17594
10/02/2021,18250
11/02/2021,18638
12/02/2021,19281
15/02/2021,19303
16/02/2021,20353
17/02/2021,19872
18/02/2021,19128
19/02/2021,19319
22/02/2021,18597
23/02/2021,18500
24/02/2021,18763
25/02/2021,19806
26/02/2021,19891
01/03/2021,19891
02/03/2021,20978
03/03/2021,21125
04/03/2021,21050
05/03/2021,21303
08/03/2021,21372
09/03/2021,21406
10/03/2021,20738
11/03/2021,21038
12/03/2021,20997
15/03/2021,21603
16/03/2021,21356
17/03/2021,22050
18/03/2021,22578
19/03/2021,22559
22/03/2021,22444
23/03/2021,21234
24/03/2021,21106
25/03/2021,21650
26/03/2021,21559
29/03/2021,20822
30/03/2021,20419
31/03/2021,20606
01/04/2021,21497
06/04/2021,22128
07/04/2021,22131
08/04/2021,21911
09/04/2021,22771
12/04/2021,23368
13/04/2021,23000
14/04/2021,23504
15/04/2021,23807
16/04/2021,23746
19/04/2021,23504
20/04/2021,23768
21/04/2021,24407
22/04/2021,24011
23/04/2021,24411
26/04/2021,24621
27/04/2021,25150
28/04/2021,25471
29/04/2021,26350
30/04/2021,27271
04/05/2021,28421
05/05/2021,28393
06/05/2021,26021
07/05/2021,27821
10/05/2021,29043
11/05/2021,27814
12/05/2021,27464
13/05/2021,27229
14/05/2021,26864
17/05/2021,26100
18/05/2021,27479
19/05/2021,28057
20/05/2021,29621
21/05/2021,30550
24/05/2021,29321
25/05/2021,28714
26/05/2021,28286
27/05/2021,28286
28/05/2021,28161
01/06/2021,29875
02/06/2021,28429
03/06/2021,29221
04/06/2021,29804
07/06/2021,29264
08/06/2021,30264
09/06/2021,32250
10/06/2021,33593
11/06/2021,34643
14/06/2021,33757
15/06/2021,35400
16/06/2021,36200
17/06/2021,35121
18/06/2021,34464
21/06/2021,34425
22/06/2021,35179
23/06/2021,35579
24/06/2021,35993
25/06/2021,36429
28/06/2021,36257
29/06/2021,36164
30/06/2021,35764
01/07/2021,34250
02/07/2021,34143
05/07/2021,32014
06/07/2021,33500
07/07/2021,34200
08/07/2021,33918
09/07/2021,34339
12/07/2021,33232
13/07/2021,32411
14/07/2021,31779
15/07/2021,33446
16/07/2021,33375
19/07/2021,33871
20/07/2021,33889
21/07/2021,34654
22/07/2021,35496
23/07/2021,36450
26/07/2021,35471
27/07/2021,34236
28/07/2021,35182
29/07/2021,36089
30/07/2021,35381
02/08/2021,35833
03/08/2021,35588
04/08/2021,35926
05/08/2021,35588
06/08/2021,35341
09/08/2021,35236
10/08/2021,35595
11/08/2021,36145
12/08/2021,36772
13/08/2021,36552
16/08/2021,37176
17/08/2021,37207
18/08/2021,37845
19/08/2021,37214
20/08/2021,37498
23/08/2021,37805
24/08/2021,37345
25/08/2021,36905
26/08/2021,38020
27/08/2021,37119
31/08/2021,35680
01/09/2021,35238
02/09/2021,35931
03/09/2021,34720
06/09/2021,33210
07/09/2021,34263
08/09/2021,35095
09/09/2021,37729
10/09/2021,38648
13/09/2021,39841
14/09/2021,38467
15/09/2021,38143
16/09/2021,39000
17/09/2021,39348
20/09/2021,37084
21/09/2021,39582
22/09/2021,39863
23/09/2021,41363
24/09/2021,42752
27/09/2021,46702
28/09/2021,50917
29/09/2021,50371
30/09/2021,50687
01/10/2021,52906
04/10/2021,55057
05/10/2021,62000
06/10/2021,63481
07/10/2021,57985
08/10/2021,58284
11/10/2021,61560
12/10/2021,54745
13/10/2021,52363
14/10/2021,53024
15/10/2021,49774
18/10/2021,51548
19/10/2021,54690
20/10/2021,52821
21/10/2021,48163
22/10/2021,45780
25/10/2021,44064
26/10/2021,40856
27/10/2021,42833
28/10/2021,43685
29/10/2021,43585
01/11/2021,40247
02/11/2021,38218
03/11/2021,36949
04/11/2021,38461
05/11/2021,38656
08/11/2021,39933
09/11/2021,38985
10/11/2021,38783
11/11/2021,38688
12/11/2021,39537
15/11/2021,38741
16/11/2021,37550
17/11/2021,38187
18/11/2021,39824
19/11/2021,41196
22/11/2021,41352
23/11/2021,41069
24/11/2021,40912
25/11/2021,40651
26/11/2021,41457
29/11/2021,42637
30/11/2021,43247
01/12/2021,43021
02/12/2021,43466
03/12/2021,43545
06/12/2021,43997
07/12/2021,44974
08/12/2021,44938
09/12/2021,44069
10/12/2021,44219
13/12/2021,44188
14/12/2021,42712
15/12/2021,42390
16/12/2021,42415
17/12/2021,42355
20/12/2021,42459
21/12/2021,42432
22/12/2021,42421
23/12/2021,42395
