FIXING_DATE,FIXING
31/03/2017,17450
03/04/2017,17390
04/04/2017,17380
05/04/2017,17780
06/04/2017,18380
07/04/2017,18320
10/04/2017,18490
11/04/2017,18490
12/04/2017,18280
13/04/2017,18290
18/04/2017,17335
19/04/2017,17430
20/04/2017,17400
21/04/2017,17600
24/04/2017,17820
25/04/2017,18100
26/04/2017,18350
27/04/2017,18240
28/04/2017,18040
02/05/2017,17800
03/05/2017,17720
04/05/2017,17580
05/05/2017,17760
08/05/2017,17760
09/05/2017,17580
10/05/2017,17580
11/05/2017,17650
12/05/2017,17430
15/05/2017,17040
16/05/2017,17050
17/05/2017,17310
18/05/2017,17430
19/05/2017,17510
22/05/2017,17610
23/05/2017,17480
24/05/2017,17370
25/05/2017,17380
26/05/2017,17420
30/05/2017,17280
31/05/2017,16525
01/06/2017,15390
02/06/2017,15500
05/06/2017,15460
06/06/2017,15615
07/06/2017,15610
08/06/2017,15910
09/06/2017,16090
12/06/2017,15980
13/06/2017,15860
14/06/2017,15790
15/06/2017,15770
16/06/2017,15730
19/06/2017,15810
20/06/2017,15900
21/06/2017,16220
22/06/2017,16350
23/06/2017,16405
26/06/2017,16390
27/06/2017,16430
28/06/2017,16415
29/06/2017,16420
30/06/2017,16400
03/07/2017,16370
04/07/2017,16300
05/07/2017,16220
06/07/2017,16070
07/07/2017,16120
10/07/2017,16045
11/07/2017,16385
12/07/2017,16760
13/07/2017,16720
14/07/2017,16745
17/07/2017,16915
18/07/2017,16915
19/07/2017,16905
20/07/2017,16975
21/07/2017,16955
24/07/2017,16910
25/07/2017,16895
26/07/2017,16610
27/07/2017,16730
28/07/2017,16910
31/07/2017,17045
01/08/2017,17210
02/08/2017,17175
03/08/2017,17095
04/08/2017,17095
07/08/2017,16995
08/08/2017,16980
09/08/2017,17270
10/08/2017,17370
11/08/2017,17460
14/08/2017,17375
15/08/2017,17685
16/08/2017,17805
17/08/2017,17725
18/08/2017,17680
21/08/2017,17550
22/08/2017,17320
23/08/2017,17240
24/08/2017,17370
25/08/2017,17710
29/08/2017,17430
30/08/2017,17485
31/08/2017,17590
01/09/2017,17590
04/09/2017,17780
05/09/2017,17700
06/09/2017,17810
07/09/2017,17900
08/09/2017,17850
11/09/2017,17710
12/09/2017,17610
13/09/2017,17665
14/09/2017,17880
15/09/2017,18005
18/09/2017,18035
19/09/2017,18065
20/09/2017,18070
21/09/2017,17840
22/09/2017,17680
25/09/2017,17180
26/09/2017,17010
27/09/2017,17200
28/09/2017,17000
29/09/2017,16955
02/10/2017,16970
03/10/2017,17120
04/10/2017,17340
05/10/2017,17400
06/10/2017,17420
09/10/2017,17050
10/10/2017,17060
11/10/2017,16830
12/10/2017,16795
13/10/2017,16850
16/10/2017,17000
17/10/2017,16880
18/10/2017,16960
19/10/2017,16990
20/10/2017,16985
23/10/2017,17125
24/10/2017,17160
25/10/2017,17135
26/10/2017,17265
27/10/2017,17260
30/10/2017,17630
31/10/2017,17400
01/11/2017,17440
02/11/2017,17400
03/11/2017,17500
06/11/2017,17720
07/11/2017,18020
08/11/2017,17960
09/11/2017,17780
10/11/2017,17715
13/11/2017,17610
14/11/2017,17260
15/11/2017,17240
16/11/2017,17405
17/11/2017,17510
20/11/2017,17565
21/11/2017,16945
22/11/2017,17200
23/11/2017,17480
24/11/2017,17500
27/11/2017,17800
28/11/2017,17845
29/11/2017,17970
30/11/2017,18160
01/12/2017,18295
04/12/2017,18190
05/12/2017,18000
06/12/2017,18190
07/12/2017,18190
08/12/2017,18230
11/12/2017,18225
12/12/2017,18130
13/12/2017,17760
14/12/2017,17665
15/12/2017,17715
18/12/2017,17865
19/12/2017,18000
20/12/2017,18100
21/12/2017,18220
22/12/2017,18160
27/12/2017,18260
28/12/2017,18305
29/12/2017,18770
02/01/2018,18995
03/01/2018,19380
04/01/2018,19860
05/01/2018,19910
08/01/2018,19810
09/01/2018,19715
10/01/2018,19780
11/01/2018,20160
12/01/2018,20580
15/01/2018,20430
16/01/2018,20360
17/01/2018,20290
18/01/2018,20595
19/01/2018,20870
22/01/2018,21190
23/01/2018,21460
24/01/2018,21350
25/01/2018,21315
26/01/2018,21300
29/01/2018,21490
30/01/2018,21360
31/01/2018,21290
01/02/2018,21480
02/02/2018,21710
05/02/2018,21790
06/02/2018,21940
07/02/2018,22230
08/02/2018,22310
09/02/2018,22360
12/02/2018,22340
13/02/2018,22280
14/02/2018,22420
15/02/2018,22470
16/02/2018,22540
19/02/2018,22790
20/02/2018,23110
21/02/2018,23170
22/02/2018,23920
23/02/2018,23740
26/02/2018,23520
27/02/2018,23270
28/02/2018,23380
01/03/2018,23800
02/03/2018,23760
05/03/2018,23500
06/03/2018,23270
07/03/2018,23020
08/03/2018,23190
09/03/2018,23060
12/03/2018,22820
13/03/2018,22310
14/03/2018,22250
15/03/2018,21810
16/03/2018,22220
19/03/2018,22190
20/03/2018,22060
21/03/2018,22160
22/03/2018,22670
23/03/2018,22160
26/03/2018,21870
27/03/2018,21480
28/03/2018,21220
29/03/2018,21150
03/04/2018,20350
04/04/2018,19730
05/04/2018,20560
06/04/2018,20430
09/04/2018,20650
10/04/2018,20940
11/04/2018,20870
12/04/2018,21500
13/04/2018,21560
16/04/2018,21170
17/04/2018,21990
18/04/2018,22680
19/04/2018,22580
20/04/2018,22575
23/04/2018,22270
24/04/2018,22200
25/04/2018,21830
26/04/2018,21420
27/04/2018,21310
30/04/2018,21310
01/05/2018,21270
02/05/2018,21700
03/05/2018,21670
04/05/2018,21620
08/05/2018,22130
09/05/2018,21940
10/05/2018,21850
11/05/2018,22090
14/05/2018,21820
15/05/2018,21610
16/05/2018,21380
17/05/2018,21380
18/05/2018,21590
21/05/2018,21550
22/05/2018,21420
23/05/2018,21280
24/05/2018,21240
25/05/2018,21350
29/05/2018,21320
30/05/2018,21890
31/05/2018,22380
01/06/2018,22750
04/06/2018,23050
05/06/2018,23370
06/06/2018,23140
07/06/2018,22810
08/06/2018,23090
11/06/2018,23180
12/06/2018,23130
13/06/2018,23720
14/06/2018,23310
15/06/2018,23210
18/06/2018,22970
19/06/2018,22710
20/06/2018,23020
21/06/2018,22815
22/06/2018,22860
25/06/2018,22860
26/06/2018,22930
27/06/2018,23070
28/06/2018,23460
29/06/2018,23510
02/07/2018,23260
03/07/2018,23230
04/07/2018,23440
05/07/2018,23410
06/07/2018,23210
09/07/2018,23040
10/07/2018,23200
11/07/2018,23270
12/07/2018,23530
13/07/2018,23730
16/07/2018,23650
17/07/2018,23360
18/07/2018,23420
19/07/2018,23730
20/07/2018,24305
23/07/2018,24510
24/07/2018,24720
25/07/2018,24250
26/07/2018,24230
27/07/2018,24610
30/07/2018,25130
31/07/2018,25543
01/08/2018,25380
02/08/2018,25710
03/08/2018,25843
06/08/2018,25533
07/08/2018,25217
08/08/2018,25443
09/08/2018,25230
10/08/2018,25477
13/08/2018,25613
14/08/2018,25530
15/08/2018,25815
16/08/2018,25393
17/08/2018,25797
20/08/2018,26230
21/08/2018,26427
22/08/2018,26307
23/08/2018,26153
24/08/2018,26197
28/08/2018,26507
29/08/2018,26207
30/08/2018,25443
31/08/2018,25477
03/09/2018,25569
04/09/2018,25531
05/09/2018,25568
06/09/2018,26053
07/09/2018,25889
10/09/2018,25144
11/09/2018,24426
12/09/2018,24043
13/09/2018,24211
14/09/2018,23627
17/09/2018,22994
18/09/2018,23789
19/09/2018,22993
20/09/2018,22997
21/09/2018,23672
24/09/2018,24118
25/09/2018,23456
26/09/2018,24071
27/09/2018,23686
28/09/2018,23736
01/10/2018,23538
02/10/2018,23956
03/10/2018,23356
04/10/2018,22466
05/10/2018,21104
08/10/2018,21006
09/10/2018,20753
10/10/2018,21411
11/10/2018,22226
12/10/2018,23039
15/10/2018,22625
16/10/2018,22165
17/10/2018,21895
18/10/2018,21994
19/10/2018,22389
22/10/2018,22909
23/10/2018,22243
24/10/2018,21540
25/10/2018,21325
26/10/2018,21351
29/10/2018,21294
30/10/2018,20993
