FIXING_DATE,FIXING
29/06/2018,14230
02/07/2018,14170
03/07/2018,14150
04/07/2018,14300
05/07/2018,14350
06/07/2018,14380
09/07/2018,14350
10/07/2018,14290
11/07/2018,14330
12/07/2018,14410
13/07/2018,14410
16/07/2018,14360
17/07/2018,14190
18/07/2018,14100
19/07/2018,14200
20/07/2018,14550
23/07/2018,14940
24/07/2018,15180
25/07/2018,15320
26/07/2018,15530
27/07/2018,15620
30/07/2018,15930
31/07/2018,16310
01/08/2018,16300
02/08/2018,16300
03/08/2018,16390
06/08/2018,16360
07/08/2018,16350
08/08/2018,16410
09/08/2018,16490
10/08/2018,16530
13/08/2018,16530
14/08/2018,16530
15/08/2018,16560
16/08/2018,16520
17/08/2018,16550
20/08/2018,16680
21/08/2018,16760
22/08/2018,16760
23/08/2018,16680
24/08/2018,16670
28/08/2018,16700
29/08/2018,16710
30/08/2018,16690
31/08/2018,16760
03/09/2018,16892
04/09/2018,17083
05/09/2018,17217
06/09/2018,17367
07/09/2018,17517
10/09/2018,17533
11/09/2018,17392
12/09/2018,17317
13/09/2018,17367
14/09/2018,17425
17/09/2018,17375
18/09/2018,17542
19/09/2018,17392
20/09/2018,17392
21/09/2018,17658
24/09/2018,17767
25/09/2018,17708
26/09/2018,17800
27/09/2018,17708
28/09/2018,17700
01/10/2018,17683
02/10/2018,17725
03/10/2018,17617
04/10/2018,17475
05/10/2018,17428
08/10/2018,17417
09/10/2018,17175
10/10/2018,17333
11/10/2018,17450
12/10/2018,17558
15/10/2018,17483
16/10/2018,17445
17/10/2018,17417
18/10/2018,17442
19/10/2018,17395
22/10/2018,17428
23/10/2018,17333
24/10/2018,17217
25/10/2018,17200
26/10/2018,17158
29/10/2018,17117
30/10/2018,17067
31/10/2018,17008
01/11/2018,16700
02/11/2018,16425
05/11/2018,16275
06/11/2018,15708
07/11/2018,15542
08/11/2018,15425
09/11/2018,15117
12/11/2018,15358
13/11/2018,15058
14/11/2018,14825
15/11/2018,15183
16/11/2018,15167
19/11/2018,15050
20/11/2018,14550
21/11/2018,14692
22/11/2018,14867
23/11/2018,15175
26/11/2018,15358
27/11/2018,15350
28/11/2018,14808
29/11/2018,14450
30/11/2018,14417
03/12/2018,14808
04/12/2018,15183
05/12/2018,15083
06/12/2018,15000
07/12/2018,15033
10/12/2018,14983
11/12/2018,14792
12/12/2018,14892
13/12/2018,15058
14/12/2018,14983
17/12/2018,14892
18/12/2018,14833
19/12/2018,14767
20/12/2018,14692
21/12/2018,14750
24/12/2018,14792
27/12/2018,14817
28/12/2018,14917
31/12/2018,15183
02/01/2019,15300
03/01/2019,15150
04/01/2019,15150
07/01/2019,15208
08/01/2019,15183
09/01/2019,14800
10/01/2019,14608
11/01/2019,14692
14/01/2019,14742
15/01/2019,14550
16/01/2019,14700
17/01/2019,14925
18/01/2019,15083
21/01/2019,14983
22/01/2019,14800
23/01/2019,14892
24/01/2019,14875
25/01/2019,14750
28/01/2019,13875
29/01/2019,13017
30/01/2019,11667
31/01/2019,11675
01/02/2019,12125
04/02/2019,12242
05/02/2019,12242
06/02/2019,11929
07/02/2019,10938
08/02/2019,11075
11/02/2019,11358
12/02/2019,11392
13/02/2019,11367
14/02/2019,11333
15/02/2019,11533
18/02/2019,11629
19/02/2019,11666
20/02/2019,11670
21/02/2019,11717
22/02/2019,11750
25/02/2019,11967
26/02/2019,12000
27/02/2019,11917
28/02/2019,11767
01/03/2019,11700
04/03/2019,11700
05/03/2019,11433
