FIXING_DATE,FIXING
30/06/2016,6324
01/07/2016,6514
04/07/2016,6364
05/07/2016,6144
06/07/2016,6184
07/07/2016,6224
08/07/2016,6204
11/07/2016,6154
12/07/2016,6184
13/07/2016,6224
14/07/2016,6184
15/07/2016,6178
18/07/2016,6174
19/07/2016,6234
20/07/2016,6224
21/07/2016,6214
22/07/2016,6234
25/07/2016,6224
26/07/2016,6239
27/07/2016,6234
28/07/2016,6164
29/07/2016,6184
01/08/2016,6284
02/08/2016,6274
03/08/2016,6274
04/08/2016,6184
05/08/2016,6184
08/08/2016,6189
09/08/2016,6074
10/08/2016,6084
11/08/2016,6064
12/08/2016,6124
15/08/2016,6064
16/08/2016,6034
17/08/2016,6044
18/08/2016,5994
19/08/2016,6004
22/08/2016,5994
23/08/2016,6004
24/08/2016,6014
25/08/2016,6044
26/08/2016,6094
30/08/2016,6064
31/08/2016,6064
01/09/2016,6094
02/09/2016,6184
05/09/2016,6134
06/09/2016,6204
07/09/2016,6224
08/09/2016,6244
09/09/2016,6244
12/09/2016,6244
13/09/2016,6204
14/09/2016,6174
15/09/2016,6224
16/09/2016,6284
19/09/2016,6344
20/09/2016,6304
21/09/2016,6424
22/09/2016,6324
23/09/2016,6334
26/09/2016,6334
27/09/2016,6324
28/09/2016,6274
29/09/2016,6254
30/09/2016,6254
03/10/2016,6254
04/10/2016,6264
05/10/2016,6334
06/10/2016,6384
07/10/2016,6364
10/10/2016,6374
11/10/2016,6344
12/10/2016,6304
13/10/2016,6324
14/10/2016,6344
17/10/2016,6344
18/10/2016,6284
19/10/2016,6244
20/10/2016,6134
21/10/2016,6134
24/10/2016,6124
25/10/2016,6124
26/10/2016,6184
27/10/2016,6214
28/10/2016,6234
31/10/2016,6204
01/11/2016,6124
02/11/2016,6144
03/11/2016,6214
04/11/2016,6219
07/11/2016,6314
08/11/2016,6384
09/11/2016,6439
10/11/2016,6609
11/11/2016,6729
14/11/2016,6619
15/11/2016,6494
16/11/2016,6734
17/11/2016,6564
18/11/2016,6404
21/11/2016,6324
22/11/2016,6334
23/11/2016,6294
24/11/2016,6254
25/11/2016,6234
28/11/2016,6434
29/11/2016,6404
30/11/2016,6334
01/12/2016,6304
02/12/2016,6349
05/12/2016,6389
06/12/2016,6264
07/12/2016,6271
08/12/2016,6178
09/12/2016,6121
12/12/2016,6381
13/12/2016,6341
14/12/2016,6271
15/12/2016,6336
16/12/2016,6531
19/12/2016,6583
20/12/2016,6583
21/12/2016,7094
22/12/2016,7269
23/12/2016,7451
28/12/2016,7461
29/12/2016,7658
30/12/2016,7706
03/01/2017,8353
04/01/2017,8510
05/01/2017,8560
06/01/2017,8475
09/01/2017,8440
10/01/2017,8240
11/01/2017,8255
12/01/2017,8750
13/01/2017,8935
16/01/2017,9025
17/01/2017,9140
18/01/2017,9340
19/01/2017,9185
20/01/2017,9400
23/01/2017,9295
24/01/2017,9270
25/01/2017,9275
26/01/2017,9355
27/01/2017,9370
30/01/2017,9360
31/01/2017,9355
01/02/2017,9425
02/02/2017,9375
03/02/2017,9325
06/02/2017,9215
07/02/2017,9045
08/02/2017,9130
09/02/2017,9110
10/02/2017,9125
