FIXING_DATE,FIXING
30/06/2017,9420
03/07/2017,9390
04/07/2017,9140
05/07/2017,8980
06/07/2017,8730
07/07/2017,8750
10/07/2017,8680
11/07/2017,8850
12/07/2017,9000
13/07/2017,8910
14/07/2017,8880
17/07/2017,8930
18/07/2017,8920
19/07/2017,8930
20/07/2017,8970
21/07/2017,9000
24/07/2017,9000
25/07/2017,8960
26/07/2017,8710
27/07/2017,8700
28/07/2017,8840
31/07/2017,9080
01/08/2017,9400
02/08/2017,9400
03/08/2017,9420
04/08/2017,9420
07/08/2017,9460
08/08/2017,9490
09/08/2017,9720
10/08/2017,9820
11/08/2017,9860
14/08/2017,9710
15/08/2017,9850
16/08/2017,9995
17/08/2017,9920
18/08/2017,9840
21/08/2017,9700
22/08/2017,9570
23/08/2017,9530
24/08/2017,9620
25/08/2017,9800
29/08/2017,9640
30/08/2017,9690
31/08/2017,9780
01/09/2017,9820
04/09/2017,10110
05/09/2017,10162
06/09/2017,10160
07/09/2017,10250
08/09/2017,10200
11/09/2017,10090
12/09/2017,10040
13/09/2017,10050
14/09/2017,10140
15/09/2017,10180
18/09/2017,10265
19/09/2017,10460
20/09/2017,10600
21/09/2017,10460
22/09/2017,10390
25/09/2017,9980
26/09/2017,9960
27/09/2017,10040
28/09/2017,9970
29/09/2017,9925
02/10/2017,9940
03/10/2017,10150
04/10/2017,10200
05/10/2017,10250
06/10/2017,10220
09/10/2017,10080
10/10/2017,10150
11/10/2017,10060
12/10/2017,10030
13/10/2017,10075
16/10/2017,10160
17/10/2017,10090
18/10/2017,10100
19/10/2017,10080
20/10/2017,10065
23/10/2017,10160
24/10/2017,10200
25/10/2017,10240
26/10/2017,10380
27/10/2017,10390
30/10/2017,10620
31/10/2017,10505
01/11/2017,10470
02/11/2017,10435
03/11/2017,10448
06/11/2017,10610
07/11/2017,10770
08/11/2017,10835
09/11/2017,10788
10/11/2017,10938
13/11/2017,10800
14/11/2017,10610
15/11/2017,10520
16/11/2017,10610
17/11/2017,10715
20/11/2017,10815
21/11/2017,10700
22/11/2017,10790
23/11/2017,10930
24/11/2017,10945
27/11/2017,11130
28/11/2017,11205
29/11/2017,11350
30/11/2017,11660
01/12/2017,11955
04/12/2017,12040
05/12/2017,11820
06/12/2017,12020
07/12/2017,12000
08/12/2017,12000
11/12/2017,12075
12/12/2017,12015
13/12/2017,11790
14/12/2017,11650
15/12/2017,11730
18/12/2017,11825
19/12/2017,11930
20/12/2017,11985
21/12/2017,12030
22/12/2017,12020
27/12/2017,11980
28/12/2017,11975
29/12/2017,12130
02/01/2018,12335
03/01/2018,12890
04/01/2018,13360
05/01/2018,13363
