FIXING_DATE,FIXING
30/09/2019,12542
01/10/2019,12536
02/10/2019,12582
03/10/2019,12407
04/10/2019,12514
07/10/2019,12564
08/10/2019,12614
09/10/2019,12664
10/10/2019,12546
11/10/2019,12525
14/10/2019,12450
15/10/2019,12482
16/10/2019,12436
17/10/2019,12443
18/10/2019,12486
21/10/2019,12446
22/10/2019,12357
23/10/2019,12361
24/10/2019,12461
25/10/2019,12457
28/10/2019,12500
29/10/2019,12486
30/10/2019,12329
31/10/2019,12204
01/11/2019,12221
04/11/2019,12161
05/11/2019,11975
06/11/2019,11925
07/11/2019,11829
08/11/2019,11796
11/11/2019,11832
12/11/2019,11914
13/11/2019,11863
14/11/2019,11878
15/11/2019,11875
18/11/2019,11816
19/11/2019,11669
20/11/2019,11809
21/11/2019,11838
22/11/2019,11922
25/11/2019,12037
26/11/2019,12069
27/11/2019,12019
28/11/2019,11928
29/11/2019,12100
02/12/2019,12088
03/12/2019,11956
04/12/2019,11856
05/12/2019,11838
06/12/2019,11863
09/12/2019,11834
10/12/2019,11800
11/12/2019,11753
12/12/2019,11750
13/12/2019,11781
16/12/2019,11784
17/12/2019,11738
18/12/2019,11644
19/12/2019,11547
20/12/2019,11509
23/12/2019,11475
24/12/2019,11450
27/12/2019,11450
30/12/2019,11456
31/12/2019,11488
02/01/2020,11238
03/01/2020,11125
06/01/2020,10959
07/01/2020,11019
08/01/2020,11509
09/01/2020,11559
10/01/2020,11616
13/01/2020,11509
14/01/2020,11650
15/01/2020,11613
16/01/2020,11575
17/01/2020,11594
20/01/2020,11569
21/01/2020,11559
22/01/2020,11663
23/01/2020,11872
24/01/2020,12075
27/01/2020,11684
28/01/2020,11619
29/01/2020,11557
30/01/2020,11488
31/01/2020,11778
03/02/2020,11700
04/02/2020,11841
05/02/2020,12184
06/02/2020,12125
07/02/2020,11975
10/02/2020,11925
11/02/2020,12219
12/02/2020,12306
13/02/2020,12341
14/02/2020,12294
17/02/2020,12347
18/02/2020,12434
19/02/2020,12478
20/02/2020,12422
21/02/2020,12459
24/02/2020,12331
25/02/2020,12231
26/02/2020,12175
27/02/2020,12209
28/02/2020,12197
02/03/2020,12072
03/03/2020,12203
04/03/2020,12366
05/03/2020,12459
06/03/2020,12359
09/03/2020,11903
10/03/2020,12006
11/03/2020,11847
12/03/2020,11466
13/03/2020,11375
16/03/2020,10456
17/03/2020,10563
18/03/2020,10334
19/03/2020,10556
20/03/2020,10728
23/03/2020,10538
24/03/2020,10256
25/03/2020,10006
26/03/2020,9991
27/03/2020,10044
30/03/2020,10469
31/03/2020,11434
01/04/2020,10850
02/04/2020,11106
03/04/2020,11031
06/04/2020,10944
07/04/2020,11097
08/04/2020,11306
09/04/2020,11494
14/04/2020,11456
15/04/2020,11491
16/04/2020,11459
17/04/2020,11378
20/04/2020,11228
21/04/2020,10956
22/04/2020,10909
23/04/2020,11013
24/04/2020,10997
27/04/2020,10828
28/04/2020,10669
29/04/2020,10675
30/04/2020,10622
01/05/2020,10509
04/05/2020,10381
05/05/2020,10200
06/05/2020,10031
07/05/2020,10075
11/05/2020,9938
12/05/2020,9859
13/05/2020,9894
14/05/2020,9981
15/05/2020,10181
18/05/2020,10528
19/05/2020,10488
20/05/2020,10769
21/05/2020,10806
22/05/2020,10822
26/05/2020,10831
27/05/2020,10713
28/05/2020,10681
29/05/2020,10838
01/06/2020,11078
02/06/2020,11319
03/06/2020,11444
04/06/2020,11681
05/06/2020,11869
08/06/2020,11953
09/06/2020,12063
10/06/2020,12300
11/06/2020,12244
12/06/2020,12297
15/06/2020,12400
16/06/2020,12806
17/06/2020,12872
18/06/2020,12684
19/06/2020,12456
22/06/2020,12719
23/06/2020,12903
24/06/2020,12588
25/06/2020,12531
26/06/2020,12519
29/06/2020,12706
30/06/2020,12563
01/07/2020,12350
02/07/2020,12822
03/07/2020,13150
06/07/2020,13253
07/07/2020,12647
08/07/2020,12447
09/07/2020,12450
10/07/2020,12450
13/07/2020,12284
14/07/2020,12156
15/07/2020,12219
16/07/2020,12363
17/07/2020,12481
20/07/2020,12194
21/07/2020,11994
22/07/2020,12100
23/07/2020,12203
24/07/2020,12209
27/07/2020,12334
28/07/2020,12541
29/07/2020,12666
30/07/2020,12531
31/07/2020,12466
03/08/2020,12731
04/08/2020,12675
05/08/2020,12513
06/08/2020,12563
07/08/2020,12506
10/08/2020,12500
11/08/2020,12600
12/08/2020,12681
13/08/2020,12731
14/08/2020,12588
17/08/2020,12606
18/08/2020,12569
19/08/2020,12538
20/08/2020,12481
21/08/2020,12509
24/08/2020,12753
25/08/2020,12781
26/08/2020,12828
27/08/2020,12791
28/08/2020,12781
01/09/2020,12538
02/09/2020,12338
03/09/2020,11944
04/09/2020,11966
07/09/2020,11925
08/09/2020,11769
09/09/2020,11678
10/09/2020,11766
11/09/2020,11913
14/09/2020,11997
15/09/2020,11844
16/09/2020,11828
17/09/2020,11894
18/09/2020,11956
21/09/2020,12025
22/09/2020,12103
23/09/2020,12184
24/09/2020,12209
25/09/2020,12113
28/09/2020,12091
29/09/2020,12172
30/09/2020,12094
01/10/2020,12100
02/10/2020,12166
05/10/2020,12122
06/10/2020,11994
07/10/2020,11822
08/10/2020,11747
09/10/2020,11681
12/10/2020,11691
13/10/2020,11766
14/10/2020,11444
15/10/2020,11388
16/10/2020,11281
19/10/2020,11341
20/10/2020,11441
21/10/2020,11606
22/10/2020,11588
23/10/2020,11488
26/10/2020,11422
27/10/2020,11359
28/10/2020,10888
29/10/2020,10609
30/10/2020,10906
02/11/2020,10631
03/11/2020,10528
04/11/2020,10575
05/11/2020,10572
06/11/2020,10681
09/11/2020,10775
10/11/2020,10569
11/11/2020,10375
12/11/2020,10519
13/11/2020,10481
16/11/2020,10313
17/11/2020,10281
18/11/2020,10388
19/11/2020,10438
20/11/2020,10491
23/11/2020,10513
24/11/2020,10488
25/11/2020,10694
26/11/2020,10638
27/11/2020,10525
30/11/2020,10388
01/12/2020,10413
02/12/2020,10281
03/12/2020,10369
04/12/2020,10575
07/12/2020,10459
08/12/2020,10428
09/12/2020,10763
10/12/2020,11144
11/12/2020,11478
14/12/2020,11713
15/12/2020,11822
16/12/2020,11794
17/12/2020,11947
18/12/2020,11941
21/12/2020,11906
22/12/2020,12497
23/12/2020,12525
24/12/2020,12466
29/12/2020,12263
30/12/2020,12381
31/12/2020,12481
04/01/2021,13100
05/01/2021,13128
06/01/2021,12963
07/01/2021,13566
08/01/2021,13819
11/01/2021,14366
12/01/2021,12931
13/01/2021,12444
14/01/2021,13084
15/01/2021,13334
18/01/2021,13328
19/01/2021,13209
20/01/2021,13131
21/01/2021,13084
22/01/2021,12959
25/01/2021,12684
26/01/2021,12006
27/01/2021,12591
28/01/2021,12519
29/01/2021,12915
01/02/2021,12763
02/02/2021,11847
03/02/2021,12265
04/02/2021,12496
05/02/2021,12706
08/02/2021,12206
09/02/2021,12460
10/02/2021,13156
11/02/2021,13987
12/02/2021,15233
15/02/2021,16018
16/02/2021,18069
17/02/2021,17416
18/02/2021,15460
19/02/2021,16069
22/02/2021,15321
23/02/2021,15175
24/02/2021,15379
25/02/2021,16229
26/02/2021,15948
01/03/2021,16144
02/03/2021,17898
03/03/2021,18300
04/03/2021,18359
05/03/2021,19489
08/03/2021,20037
09/03/2021,21634
10/03/2021,19718
11/03/2021,20076
12/03/2021,20241
15/03/2021,22197
16/03/2021,21763
17/03/2021,23106
18/03/2021,24465
19/03/2021,24590
22/03/2021,24322
23/03/2021,22247
24/03/2021,21958
25/03/2021,24302
26/03/2021,24092
29/03/2021,22671
30/03/2021,22641
31/03/2021,23340
01/04/2021,24395
06/04/2021,25427
07/04/2021,25483
08/04/2021,25148
09/04/2021,26720
12/04/2021,28440
13/04/2021,26229
14/04/2021,28269
15/04/2021,29636
16/04/2021,29252
19/04/2021,29625
20/04/2021,29894
21/04/2021,31612
22/04/2021,31019
23/04/2021,31369
26/04/2021,32220
27/04/2021,34304
28/04/2021,34794
29/04/2021,35432
30/04/2021,36895
04/05/2021,39261
05/05/2021,39678
06/05/2021,35719
07/05/2021,37409
10/05/2021,39691
11/05/2021,36523
12/05/2021,35254
13/05/2021,34658
14/05/2021,33285
17/05/2021,31957
18/05/2021,33119
19/05/2021,33392
20/05/2021,33972
21/05/2021,35043
24/05/2021,33823
25/05/2021,33021
26/05/2021,32459
27/05/2021,31970
28/05/2021,31156
01/06/2021,31579
02/06/2021,30436
03/06/2021,29969
04/06/2021,30007
07/06/2021,29279
08/06/2021,29349
09/06/2021,30293
10/06/2021,31150
11/06/2021,31698
14/06/2021,31376
15/06/2021,31862
16/06/2021,32054
17/06/2021,31929
18/06/2021,31405
21/06/2021,31186
22/06/2021,31138
23/06/2021,31204
24/06/2021,31209
25/06/2021,31267
28/06/2021,31251
29/06/2021,31269
